-4.369213212251094269e+00,1.096712472475415812e+00,-4.232230302806522104e+01,-8.191950575982153149e-01
-1.785211809088050572e+01,-1.171129142452607685e-01,-6.755289107371799773e+00,6.760866031118226704e-01
-1.898412449246419698e+01,2.005946460825657196e-01,4.104591301059549835e+00,1.405315274514374657e+00
-1.360730626845035829e+01,-4.504052985363692779e-02,2.286264809327027692e+00,-2.525615320687252030e+00
-7.032534323621290717e+00,2.967526152459665223e+00,9.934765644774264937e-01,1.686560565315135207e+00
-2.745541236958513043e+00,3.688929150649149502e+00,-2.581245611224779690e+00,-1.324865935785337623e-01
-2.146198902320099577e+00,4.159946575337774455e+00,6.888728939137253038e-01,-4.137636665552588688e-01
5.768444751588348574e+00,4.471501595792136463e+00,9.677801934719966193e-01,2.178166666722044786e-01
7.386574681074793425e+00,5.087621735967305270e+00,-2.554673663629947633e+00,-4.335055261079843736e-01
3.951642089952883907e+00,2.692140346233938164e+00,2.168923878747717637e+00,4.166913066008895439e-01
1.840381055753971040e+00,5.950050074982039305e+00,-2.798484777348473784e+00,-1.996594454505302985e-01
-4.041222190629730759e-01,3.003870829350506533e+00,9.055963433075029378e-01,1.246779695451174064e+00
3.869449692656039552e+00,3.287865728076032834e+00,-1.573508473089073600e+00,-1.271764098679232680e+00
-1.124295581977457603e+00,1.414638145689417925e+00,3.279852690803410353e-01,-2.452365937647865146e-01
-1.966407094381272369e+00,3.504750474049965092e+00,1.012264494671573267e+01,-1.730956737570795989e-01
-2.863799474391561795e-01,4.353898732042848607e+00,3.761414875379823286e+01,5.902891123714743005e-01
