4.228766560554504395e-01,2.999999999999999889e-02
6.928214132785797119e-01,1.499999999999999944e-01
4.616434574127197266e-01,5.000000000000000278e-02
5.712575316429138184e-01,1.000000000000000056e-01
5.133348107337951660e-01,7.000000000000000666e-02
9.055993780493736267e-01,2.500000000000000000e-01
6.320391893386840820e-01,1.199999999999999956e-01
8.086660057306289673e-01,2.000000000000000111e-01
9.999999997328229417e-01,4.500000000000000111e-01
9.999993430743074896e-01,3.800000000000000044e-01
9.985120412893593311e-01,3.499999999999999778e-01
9.999999284826088797e-01,4.000000000000000222e-01
7.521746754646301270e-01,1.700000000000000122e-01
9.431711211800575256e-01,2.800000000000000266e-01
9.905140455812215805e-01,3.300000000000000155e-01
9.719240833073854446e-01,2.999999999999999889e-01
9.999999999994703126e-01,4.699999999999999734e-01
1.000000000000005329e+00,5.000000000000000000e-01
9.999978447913235868e-01,4.199999999999999845e-01
8.604652136564254761e-01,2.300000000000000100e-01
