 (3.138791728963508554e+00+0.000000000000000000e+00j)
 (1.330528228652457123e+00+0.000000000000000000e+00j)
 (5.213942553325295215e+00+0.000000000000000000e+00j)
 (5.144878684424639026e+00+0.000000000000000000e+00j)
 (3.450165849070712554e+00+0.000000000000000000e+00j)
