 (1.019944419508569400e+00+0.000000000000000000e+00j)
 (1.839809875866426747e+00+0.000000000000000000e+00j)
 (5.635635193327543035e+00+0.000000000000000000e+00j)
 (6.051927812920679273e+00+0.000000000000000000e+00j)
 (3.716055879424373209e+00+0.000000000000000000e+00j)
