 (1.653667044498643435e+00+0.000000000000000000e+00j)
 (4.588472180883235829e+00+0.000000000000000000e+00j)
 (5.789804920621344220e-01+0.000000000000000000e+00j)
 (4.033726698527305921e+00+0.000000000000000000e+00j)
 (2.768066198193835703e+00+0.000000000000000000e+00j)
