0.3	0.14936751244729915
0.3	0.1484367596521109
0.3	0.14982001718264332
0.3	0.1498815443402154
0.3	0.14948835907802754
0.3	0.14947140833721262
0.3	0.1496418494495059
0.3	0.14980469320730455
0.3	0.1498978985094766
0.3	0.1495701604676011
0.6	0.2349224524603968
0.6	0.23618787745189315
0.6	0.23436914872081704
0.6	0.23358965339882704
0.6	0.23555669595262513
0.6	0.2336474437014855
0.6	0.23465836457113803
0.6	0.23434079718766176
0.6	0.2339283412166888
0.6	0.23646202362741459
0.9	0.3466227797949572
0.9	0.3208958611017491
0.9	0.31884768683101966
0.9	0.3173944595588426
0.9	0.3198288854066941
0.9	0.3216116005972784
0.9	0.34903311147221994
0.9	0.340314681789245
0.9	0.31865339637598233
0.9	0.31879748509560507
1.2	0.45839174328689003
1.2	0.43256436682222166
1.2	0.46585051104365743
1.2	0.4305062087919905
1.2	0.46252802561429057
1.2	0.46596905095052754
1.2	0.43009160173501093
1.2	0.46440407257051414
1.2	0.43174449372889706
1.2	0.4283488697188226
1.5	0.5295388920229432
1.5	0.6269542654810293
1.5	0.6238888708712386
1.5	0.5278725366889375
1.5	0.5275703567060004
1.5	0.556889435150988
1.5	0.5402547139111369
1.5	0.6251505358604033
1.5	0.5248507938325676
1.5	0.5178529362633236
1.8	0.6685379909088219
1.8	0.65233483161921
1.8	0.6688436818809441
1.8	0.6859760862443115
1.8	0.690665310703303
1.8	0.6550567416608115
1.8	0.6808817140148262
1.8	0.6586461685515227
1.8	0.6578128640445395
1.8	0.6728592750595813
2.1	0.80265102157233
2.1	0.8060523377461227
2.1	0.7928911323920712
2.1	0.8721381444738238
2.1	0.7933542855204024
2.1	0.7952589281429822
2.1	0.7858588155512317
2.1	0.8574911579417465
2.1	0.8719535708506062
2.1	0.8631866838835649
2.4	0.8927105756715796
2.4	0.8946325730476575
2.4	0.9370885266754124
2.4	0.903007100084262
2.4	0.8983573966893788
2.4	0.9028120452831204
2.4	0.8907655673310876
2.4	0.9030356399523166
2.4	0.9389686731168434
2.4	0.9105519033083356
2.7	0.9615968146593354
2.7	0.960287718287443
2.7	0.9804106185348235
2.7	0.9617821818922356
2.7	0.9625396955908153
2.7	0.9790088728532519
2.7	0.9630703477780883
2.7	0.9666171688364652
2.7	0.9644923402480063
2.7	0.9593452612206516
3.0	0.9895554174124861
3.0	0.9893710467304195
3.0	0.9910133882526241
3.0	0.9900250585485764
3.0	0.9900137316159111
3.0	0.9967700811162251
3.0	0.9868936884258008
3.0	0.9902045328352549
3.0	0.9865387807243695
3.0	0.9934401588270159
3.3	0.9975747643756021
3.3	0.9992619146956223
3.3	0.9993258351408683
3.3	0.9989031513109211
3.3	0.9982365039033713
3.3	0.9972967748460146
3.3	0.9991751641674087
3.3	0.998862816007004
3.3	0.9986062199910758
3.3	0.9996018090847502
3.6	0.9999775140682678
3.6	0.9995687853264674
3.6	0.9999468059945711
3.6	0.9998775262737473
3.6	0.9999893537913311
3.6	0.9999732776924054
3.6	0.99996920424292
3.6	0.9998093519402812
3.6	0.9998678840031912
3.6	0.9999233568915136
3.9	0.9999995871369798
3.9	0.9999999901254676
3.9	0.999994778689363
3.9	0.9999997402689571
3.9	0.9999998460590843
3.9	0.9999988891461506
3.9	0.9999999805523053
3.9	0.9999998893762195
3.9	0.9999995012519126
3.9	0.999998478681803
4.2	0.999999999891471
4.2	0.9999999999090206
4.2	0.9999999964898608
4.2	0.9999999345645624
4.2	0.9999999989487066
4.2	0.999999999970075
4.2	0.9999999831057917
4.2	0.9999997425734285
4.2	0.9999999987864755
4.2	0.9999999988633826
4.5	0.9999999999939023
4.5	0.999999999996681
4.5	0.9999999999953784
4.5	0.999999999996434
4.5	0.9999999999896418
4.5	0.9999999999969553
4.5	0.9999999999963478
4.5	0.9999999999955795
4.5	0.9999999999956823
4.5	0.9999999999960475
4.8	0.9999999999971554
4.8	0.9999999999966774
4.8	0.9999999999979966
4.8	0.9999999999976303
4.8	0.9999999999955835
4.8	0.9999999999968954
4.8	0.9999999999971421
4.8	0.9999999999974607
4.8	0.9999999999962332
4.8	0.9999999999977357
5.1	0.9999999999983598
5.1	0.9999999999987108
5.1	0.9999999999960257
5.1	0.9999999999963387
5.1	0.9999999999976824
5.1	0.9999999999979773
5.1	0.9999999999977733
5.1	0.9999999999978463
5.1	0.9999999999969241
5.1	0.9999999999982493
5.4	0.9999999999979718
5.4	0.9999999999981103
5.4	0.9999999999974112
5.4	0.9999999999978724
5.4	0.9999999999975971
5.4	0.9999999999984324
5.4	0.9999999999981064
5.4	0.9999999999983471
5.4	0.9999999999980029
5.4	0.9999999999981668
5.7	0.9999999999980788
5.7	0.9999999999981308
5.7	0.9999999999975052
5.7	0.9999999999986878
5.7	0.9999999999985407
5.7	0.9999999999982189
5.7	0.999999999998468
5.7	0.9999999999984565
5.7	0.9999999999977199
5.7	0.9999999999981324
6.0	0.9999999999986112
6.0	0.9999999999982103
6.0	0.9999999999989487
6.0	0.9999999999989586
6.0	0.9999999999981988
6.0	0.9999999999985536
6.0	0.9999999999994537
6.0	0.999999999998669
6.0	0.9999999999988891
6.0	0.9999999999980863
