 (8.940126317001898526e-01+0.000000000000000000e+00j)
 (3.654834895069547507e+00+0.000000000000000000e+00j)
 (4.677962012079253107e+00+0.000000000000000000e+00j)
 (3.203172274928798746e+00+0.000000000000000000e+00j)
 (6.121682204140880934e+00+0.000000000000000000e+00j)
