 (3.167966889449295831e+00+0.000000000000000000e+00j)
 (1.949002691690480127e+00+0.000000000000000000e+00j)
 (7.654099394163033088e-01+0.000000000000000000e+00j)
 (1.348958700208651718e-01+0.000000000000000000e+00j)
 (4.489173988046484709e+00+0.000000000000000000e+00j)
