3.697874546051025391e-01,5.000000000000000278e-02
3.430533409118652344e-01,1.000000000000000056e-01
3.390177488327026367e-01,1.499999999999999944e-01
5.425454974174499512e-01,2.000000000000000111e-01
6.226863563060760498e-01,2.999999999999999889e-01
5.822410285472869873e-01,2.500000000000000000e-01
7.040764391422271729e-01,4.000000000000000222e-01
6.634394824504852295e-01,3.499999999999999778e-01
7.826993763446807861e-01,5.000000000000000000e-01
8.196646720170974731e-01,5.500000000000000444e-01
7.439972460269927979e-01,4.500000000000000111e-01
8.543431460857391357e-01,5.999999999999999778e-01
8.863180950284004211e-01,6.500000000000000222e-01
9.150257259607315063e-01,6.999999999999999556e-01
9.401754736900329590e-01,7.500000000000000000e-01
9.611952006816864014e-01,8.000000000000000444e-01
9.780265949666500092e-01,8.499999999999999778e-01
9.900482641533017159e-01,9.000000000000000222e-01
9.999354255705839023e-01,1.000000000000000000e+00
9.973660740070044994e-01,9.499999999999999556e-01
