4.027577042579650879e-01,5.000000000000000278e-02
3.922182917594909668e-01,1.000000000000000056e-01
3.970879316329956055e-01,1.499999999999999944e-01
4.532300829887390137e-01,2.000000000000000111e-01
5.195767879486083984e-01,2.999999999999999889e-01
4.823260307312011719e-01,2.500000000000000000e-01
6.071081459522247314e-01,4.000000000000000222e-01
5.626952946186065674e-01,3.499999999999999778e-01
7.469057440757751465e-01,5.500000000000000444e-01
6.999374032020568848e-01,5.000000000000000000e-01
8.361906111240386963e-01,6.500000000000000222e-01
8.763341009616851807e-01,6.999999999999999556e-01
7.926898598670959473e-01,5.999999999999999778e-01
9.121318534016609192e-01,7.500000000000000000e-01
9.853160763159394264e-01,9.000000000000000222e-01
9.427050836384296417e-01,8.000000000000000444e-01
9.963053215760737658e-01,9.499999999999999556e-01
9.673018902540206909e-01,8.499999999999999778e-01
6.529401540756225586e-01,4.500000000000000111e-01
9.999904142987361411e-01,1.000000000000000000e+00
