X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
2.723796439061626273e+00,6.294812378165842937e+00,1.762339022212913608e+00,-2.718581906146033678e-02,1.840883635789569261e+00,6.217747145559701316e+00,8.164066485066486800e-01,6.369642798236322179e+00
4.103656401501774020e+00,3.386914042932701818e+00,6.260003188544659203e+00,3.041583915541532068e+00,2.233805535876421722e+00,1.413370014892805893e+00,-2.406587532919749750e-01,3.777778115698520622e+00
3.157942708253946851e+00,3.584406706205745419e+00,4.859854583616566970e+00,2.245971888636170810e+00,3.171108730513618745e+00,1.304161736274804362e+00,1.423710540973428529e+00,7.237174597614179028e+00
3.160854383515305344e+00,3.324901264248751875e+00,3.227374666069918518e+00,5.965341934865091567e+00,1.412899657931768749e+00,5.272098278568797092e+00,8.577358299021654586e-01,6.289612678691916869e+00
6.460139320450205780e+00,6.415272205080169599e+00,5.571528240680611255e+00,6.371692262401764673e+00,6.609979753857048834e+00,3.123553096463861145e+00,3.262620450044547482e+00,6.578090332493060188e+00
2.078970902415501421e+00,4.884880457755715888e+00,4.654140707897230556e+00,1.364779668541199920e+00,2.635491927119959943e+00,4.667825474333359814e+00,6.562521910165129979e-01,1.967137079093446150e-01
6.254563755585023976e+00,2.268455082888579888e+00,6.370015370894158480e+00,-1.991016526250898533e+00,-3.919978396834740697e-01,7.774031194810439027e-01,5.849170729767944721e+00,4.169887964937380787e+00
6.268518752479297795e+00,3.243047791515558220e+00,3.904713641298620086e+00,-1.063420118043186674e-01,5.145829773933358275e+00,6.575429703966409356e+00,4.133846610163009139e+00,4.651199348866293271e+00
2.211565347992899611e+00,1.412673045565718377e+00,2.098064332072507643e+00,5.080648443832886052e+00,2.430685796984639602e+00,-1.209727138143956715e-01,3.004566195453395760e+00,4.208902405076456965e+00
3.774125924439213353e+00,4.556824554556873963e+00,5.649809038868482958e+00,2.678611367868550808e+00,3.093527412371704699e+00,4.651016620558275250e+00,1.275363410347149173e+00,5.386334800690884883e+00
2.156911530587492187e+00,6.055612884554460784e+00,4.550002870338788696e+00,1.111275976528061982e+00,4.297453054546232387e+00,3.103186700532886366e+00,4.071356280518671156e+00,6.297870310612490918e+00
3.645194530638463881e+00,1.085882270296569141e+00,4.202142232377374498e+00,3.687970037595957873e-01,6.349720372187907635e+00,2.329507599772885129e+00,-6.498857531336234006e-01,6.651186845763366051e+00
2.570635303139881866e+00,5.179315444437802007e+00,4.042372006265086526e+00,8.970369959169463003e-01,3.121944377120955405e+00,-6.842762445366761259e-01,3.345883725421963550e+00,4.742786920160785513e+00
2.174595722994019861e-02,6.100099657972021916e+00,6.484880368065402578e+00,-4.398083552042700850e-01,6.198603509617348628e-01,6.461537118846838901e+00,-1.380183421514464381e+00,3.075662421154806037e+00
-7.569058587983936714e-01,2.333599099289215495e+00,2.354901502274649339e+00,1.738834138392549411e+00,7.885219665244520559e-01,-3.251893826615991911e-01,2.902087988038458910e+00,-1.467057383160389472e+00
3.121469493173070653e+00,2.485120820765128968e+00,-1.710522416320287842e-01,-3.953172566381818465e-01,3.853074276322955516e+00,5.304090073786710269e-01,1.856550712676951154e+00,3.186389069163953813e+00
1.211866322296005105e+00,5.326435672945506461e+00,5.868467720643166352e+00,6.361055454049631130e+00,2.259566878630566045e+00,1.900664448253850392e+00,3.692780032401388746e-01,7.007988677962501356e+00
3.113289105167031501e+00,1.532634509210493157e+00,1.219983109648474340e+00,2.723875316442330163e+00,5.100152943754355128e+00,6.214630025452529516e+00,4.938044646503255031e+00,1.771889897967952487e+00
5.057771769299963971e+00,4.975698851978586745e+00,3.641264729861404703e+00,6.346381964903261341e+00,3.120837519924633430e+00,1.064920153589999892e-03,3.885818458484642246e+00,4.351769456179760631e+00
2.749843273328916649e+00,4.518567978824164499e-02,7.237551571614547541e+00,8.070640255283507258e+00,1.488874167252552727e+00,6.810936922241278779e+00,3.610598518231616705e+00,6.776943247259673342e+00
1.478546289868667429e-01,1.438030572039074695e+00,3.576135695537059789e+00,3.416871788223630801e+00,5.252652914163433717e-01,2.542534827366777161e+00,3.797676830548622373e+00,2.045765251394385142e+00
5.503165031325970347e+00,8.427383758520650137e-01,2.235856588502199926e+00,7.010439062827835244e+00,2.598891668611250649e-01,6.455515387407825934e+00,4.303611603655602025e+00,6.022576855478332547e+00
4.931021868185779589e+00,5.986077975322684708e+00,-1.448709868825397151e-01,5.076866814494753299e+00,6.726818546762869389e+00,1.453327522191296461e+00,6.377968193460072932e+00,3.513857815902570597e-02
2.013560438577134182e+00,3.740335618415708385e+00,8.568918872093185257e-01,6.149437066623215209e+00,7.199755589426591662e+00,-4.964257467032595628e-01,3.243837764250888434e+00,2.643291147002690966e+00
4.949814612551383775e+00,2.858155339883825086e+00,-5.564408287412806603e-02,2.331699113565314896e+00,3.011764885761453403e+00,4.161956421708593368e+00,5.558221344846399958e+00,1.671198029823633524e+00
3.345162889990417110e+00,-2.746738159909700716e-01,2.649890951664039207e+00,5.259275213506777291e+00,1.362023851775224781e+00,-3.171866283630955241e-01,3.365347914696969589e+00,3.835803906343810965e+00
-1.591587989680598170e-01,3.249578868620326411e+00,3.141677078260181499e+00,3.352622746209421578e+00,3.189105655338177137e+00,3.757217431299468835e+00,-2.675322431371154192e-02,7.413860866435020291e+00
5.324880056198809442e+00,1.511166596171618304e+00,3.051366184424650463e+00,1.760930348141382940e+00,5.595794819603757020e+00,3.260012314920440968e+00,2.214143634328468391e+00,2.963160911730903457e+00
3.111598282559164375e+00,2.928214763784237284e+00,6.278495213812103515e+00,5.360363540290994600e+00,3.007607699450985717e+00,4.593996548941211344e+00,2.212421355423274338e+00,3.300526419264374844e+00
4.613760521157190375e+00,4.195369531061138524e+00,1.443624548758367432e+00,6.774666091664499845e+00,2.814896261372263453e+00,3.961511766078005814e-01,2.838591189230020628e+00,1.677104490624830246e+00
1.697182344095343520e+00,-3.148248447375163184e-01,1.042182928374092210e+00,5.052736814338127047e+00,8.425588330454030217e-01,1.526987207610263297e+00,5.333104241267573542e+00,1.260651410450295939e+00
