X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
-3.322315810950555170e-01,8.449429244859811838e-01,2.377256864705131478e-01,2.174238762981081763e+00,2.057978282693194050e+00,4.990693428081375949e+00,5.489574990192368498e-01,3.446787083624838655e+00
5.228992329686407814e+00,3.990817390586232971e+00,2.094543152307071221e+00,5.894406752165675556e+00,7.202081404784182794e+00,5.834357552516898693e+00,5.251416384621507838e+00,-1.049677137009121131e+00
3.144668747085523464e+00,-3.663798049190677367e-03,-1.686167679122196228e+00,3.138392539413468185e+00,3.727483479518591380e+00,-3.785079544664483597e-01,3.873625247410827477e+00,4.619975220987813991e+00
3.684565989829923005e+00,4.020501488743578378e+00,1.458796536699096036e+00,6.446205861685922578e+00,3.706216529687505812e+00,6.104769890776697849e+00,-1.028885420567145603e+00,6.297880563888749172e-01
2.781615424941220382e+00,2.590587221467418821e+00,-7.444090749901848270e-01,2.792008189060230627e+00,8.742216392151973547e-01,2.073605174516745253e-01,5.015788353582672165e+00,-8.373015966150005873e-01
1.386277953021411102e+00,3.163707866790922196e+00,3.089746976610917795e+00,5.667687491170871894e-01,3.605940741749920520e+00,3.918269361735235989e+00,4.411652990073421599e+00,3.272477888348813924e+00
3.240439021119027707e+00,3.482748862736687823e+00,3.251726713592526075e+00,3.531441502801028420e+00,6.781355694471109530e+00,1.045056314906339240e-01,-6.825260429904976833e-01,6.023531149927070061e+00
5.121866541242789950e+00,5.630399679251163469e+00,2.996151353644115112e+00,4.079313846125186771e+00,-1.323782214451245387e-01,5.779007524072982127e-01,4.673579317958852286e+00,2.110906602082963879e+00
3.173316499333498353e+00,3.718464141437823223e+00,4.144127938360952612e+00,5.222916674828048222e+00,3.468706936117032846e+00,4.365419061644922216e+00,3.168864933900878977e+00,4.806633480381973023e+00
3.902101881707839226e+00,1.369530450416336573e-02,6.320293731520152392e+00,5.055838238175920374e+00,1.902784973646802102e+00,3.314802183188672480e+00,3.355514389707457745e+00,5.586173938543742779e+00
1.637281750846191486e-01,-4.088768743853463672e-01,1.618107568764118431e+00,3.083892783876165833e+00,-1.769034352810987254e-01,6.698324433306559023e+00,3.047748990336165420e+00,8.959713155660366246e-02
-4.554812606595759483e-01,3.433114519696542022e+00,3.251109821755403306e+00,-2.293186051712644558e-01,-4.531897600250182623e-01,3.775651751080891572e+00,1.261552780304892485e+00,3.275990577347014376e+00
6.725216786344222264e+00,7.831745687243343745e+00,4.799775543259352517e-01,1.700001383537873112e+00,5.005791744132142895e+00,3.849383070871278179e+00,3.276030936860049092e+00,3.191528471157986324e+00
2.141545966398564094e+00,6.638888153822094296e+00,3.167874032520103800e+00,6.509003686848669368e+00,5.025782268656086238e+00,3.164044453468278117e+00,2.466261317377476558e+00,7.474007651476349601e+00
6.405285023291133584e+00,2.068829369146319763e+00,8.984394260368699925e-02,1.519741095883697310e-02,3.033774432227160034e+00,2.317566744014752267e+00,1.330979228782638968e+00,5.871121319092199586e-01
-6.478214793204349897e-01,5.108970516585544797e-01,2.473119130596671766e+00,4.702250861974746954e+00,7.892921573298655069e+00,-1.260060510410250245e+00,5.662644480603399977e+00,5.775845657388360976e+00
2.839468428569701608e+00,2.985523425370549155e+00,1.062113816521718990e+00,1.507841620951381190e+00,3.169425852966604840e+00,3.469628844605793905e+00,3.119010544847716560e+00,3.481521790276406403e+00
3.764844392048365851e+00,3.700023609302646843e+00,6.031724764811978723e+00,2.942410945024522384e+00,6.136123492401907242e+00,5.218793024411136905e+00,6.271326909324621113e+00,3.171250232139940728e+00
5.249658078564480412e+00,9.347985343536536762e-01,2.170819846063909431e+00,4.887471687611830262e+00,6.195525357952384127e+00,8.835440605622918442e-01,4.131509826073925140e+00,1.406510489281080023e+00
1.006559270010844109e+00,3.861176473275293120e+00,3.449257505240602928e+00,7.308861201222724091e+00,2.260671292133340060e+00,2.596526263556989900e+00,7.365895477522574453e+00,1.632519148246117796e-02
