X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
5.980731159745887204e+00,1.985267336357610546e+00,6.283185307179476986e+00,-1.354243135114100887e-11,4.339710496742724466e+00,1.080141230680975895e+00,-4.467697225869208951e-12,3.141592653592071738e+00
4.038136286541694098e+00,3.141587770716528727e+00,6.283185307179368628e+00,-1.265676412386185667e+00,8.603860422250434681e+00,3.141592666502622144e+00,6.283185307228458250e+00,3.141592653587168549e+00
7.723560241770578195e-05,1.176074252335081560e+00,3.594468682781317682e-12,3.141592658276384231e+00,5.535657772602476639e-08,3.141592651153199967e+00,6.283185305400887266e+00,2.537992925075237327e+00
6.283185439933225425e+00,-1.873155709216187681e+00,5.815316960356163856e-01,4.499026495338125820e+00,6.283185312068420458e+00,3.141592583827122809e+00,5.568535678507576803e-01,1.353375271593616036e+00
1.870529657402243140e-01,8.070750465313881961e+00,-2.284835390157379464e+00,1.502264122469073371e+00,6.283185307184790958e+00,3.788380992666902092e+00,4.405259449580166908e+00,7.908206753739964512e+00
5.406995574240576197e+00,1.046583000718949386e+01,4.791769615152415618e+00,4.595582516733291989e+00,6.283190258216585278e+00,3.141578936991544335e+00,4.744304788499674963e+00,4.717048182424130154e+00
3.964032959619445684e-01,1.758467420045976226e+00,4.587494838648287221e+00,4.872872796701389397e+00,-5.080066811283403573e-03,3.163375635815003140e+00,4.676346139534699020e+00,1.511373524293174730e+00
-2.395257162098670900e+00,5.240903917423586300e+00,1.430927592487246880e+00,2.018671867807947606e+00,1.220762085092921279e+00,6.283005587781989476e+00,-4.859367764603907069e+00,1.981028965495255978e+00
6.283271396338188097e+00,6.283185356415875056e+00,2.376465178865288852e+00,6.283202899320320611e+00,3.141494689766894055e+00,6.126637912840016575e+00,2.647688243874148917e+00,5.272888451611285054e-01
6.283185307199732783e+00,6.283185307156233357e+00,3.141592646755234419e+00,1.525123681079824792e-09,3.141628630894289564e+00,2.599327840848427940e+00,6.283185028829993080e+00,3.141592873051405554e+00
4.183332455944995437e-12,-6.007745381490009284e-12,3.141592649179107077e+00,-2.809658599310531919e-11,3.140964044730075511e+00,2.368938024324029445e+00,6.283185301759519170e+00,3.141592651420663351e+00
-4.409220184453370697e-08,6.283185283616826489e+00,3.141610821267487363e+00,-1.916406755411240452e-06,3.138908691851498567e+00,8.985545628036916810e+00,7.361487329048365114e-01,2.420848819929119156e+00
1.042220430719706936e+00,6.283158685091962958e+00,2.271322508383847527e+00,5.475792354884281288e+00,3.116905872719321291e+00,5.043101278793646003e+00,3.787328844561589136e+00,9.206786471392073290e-01
4.456249925980528381e+00,2.145349328801616995e+00,5.025638618939203717e+00,7.999751250383800638e+00,-3.995215697440738178e-04,3.111771018722216731e+00,4.940567987148574147e+00,7.973157541320799346e+00
3.703395106509503876e-01,5.157678010002494595e+00,4.735007327061655502e+00,1.559709578300535249e+00,2.957384779054496229e-04,9.675365347095692256e-04,1.561681728592292595e+00,4.801648041729677630e+00
7.664995624488152304e-01,5.480808940673514762e+00,1.593432378309285413e+00,1.572126266280520213e+00,5.456252265402133927e-02,4.270877874691781208e-04,1.584722349841350075e+00,4.607510074940861955e+00
7.141754927937874697e+00,4.418741325692845834e+00,1.735877097690830428e+00,4.702376725436246296e+00,6.281591196884098061e+00,1.933268787554219381e+00,4.620895053199040703e+00,4.688419020031393103e+00
1.985836859715620850e+00,4.158935842417068152e+00,1.493833473735827200e+00,1.522725145547103143e+00,1.923598779034275674e+00,3.972780906652295219e+00,4.749543066818862513e+00,4.741492829691602573e+00
2.782464107527257147e-01,2.151798792926073123e+00,1.560267952742327768e+00,7.817995199619044655e+00,6.282156912872691734e+00,3.136508553648911235e+00,4.709423417122815536e+00,7.847949286729637208e+00
2.552600741554760244e+00,2.106045617239485246e+00,1.859597416928216784e+00,1.480833707989519521e+00,-2.555166706213012340e+00,3.128964888663589683e+00,-1.716545494075532252e+00,-1.484615191517134836e+00
8.973823398277820829e+00,3.122589828515137444e+00,1.632123128909791721e+00,-1.280031335918563551e+00,3.141592694147149256e+00,3.140634674221465694e+00,1.104070336511496642e+01,4.771903301592639757e+00
8.150429811952470516e+00,1.930021137611998450e+00,1.369603371244794365e+00,1.887285738531708335e+00,2.950586150267557439e+00,3.141182401015689685e+00,1.548694358703136320e+00,4.856485427595766957e+00
1.738549550464003718e-07,6.283185645119613305e+00,3.141592643107889771e+00,6.282451091439928526e+00,4.299321010887085848e+00,3.141714879270854688e+00,2.141240142253153955e+00,5.144290638353033351e+00
6.283185308197700714e+00,6.283185307179095958e+00,3.141592653598526574e+00,6.283185308315141882e+00,-3.141592642701296789e+00,3.141592745358099847e+00,3.232052510227397363e-08,3.141592653990962880e+00
6.283185307299404165e+00,5.663900256685255648e-11,3.141592653524268641e+00,6.283185307046723622e+00,3.141592649748092825e+00,3.141592641118903906e+00,6.282171049656668949e+00,-3.141643645999262269e+00
6.283640686449329493e+00,-9.069244719002731228e-03,3.145397470823506403e+00,-3.965606715968942654e-04,3.141592649498391676e+00,3.141592653678985325e+00,4.664327850153793698e+00,1.318081539695135751e+00
3.139893521637031171e+00,4.959288829125637399e+00,4.482110291874433550e+00,5.326113680261173045e-01,3.141592656670968431e+00,1.879805237598372201e-03,-1.948056795611639913e+00,5.490794783607795715e+00
1.535279130168440143e-01,6.262153538686599852e+00,1.883444326934217594e+00,4.326651757133141096e+00,6.377791609450206956e+00,6.282531998766327064e+00,-1.744147926512775726e+00,4.426672099340297706e+00
-1.570761567309518325e+00,4.965161954992707294e+00,5.451448876712912117e+00,-1.753267224505225874e+00,-2.882829263234097272e+00,-1.095353818968763049e+00,1.201351796628012281e+00,4.611499114171309088e+00
3.358445221010178727e+00,1.727570004250545299e+00,-1.981243399734504473e+00,4.550601753334259314e+00,8.336603813380511596e+00,4.275492437529158529e+00,1.792412423113666442e+00,1.675320629943240380e+00
7.025836080107556114e+00,8.500727348078195078e+00,4.444984081154973232e+00,-1.393265158279203719e+00,6.283185271473730182e+00,3.145559457823548843e+00,1.747415085504343324e+00,4.828058529456557224e+00
9.504709659919796660e-01,6.044030173642167547e+00,1.315704105088933762e+00,1.391535977641598087e+00,6.283304119860558146e+00,6.310803603042889343e+00,-1.422160155381696489e+00,1.501120352037677241e+00
5.022091371496845369e+00,4.825649512247256467e+00,8.002583952467539063e+00,1.805804766612529866e+00,1.342583320727697149e-02,5.705283504571688979e+00,-1.620904141095182549e+00,1.674381203403994656e+00
6.608982238161993372e-01,3.576507662708233504e+00,4.704524023552174583e+00,1.678934433902065093e+00,6.283179527287613197e+00,-3.141595224832329336e+00,4.719311170133649647e+00,4.646992035588608516e+00
1.329696924277448344e+00,3.692866190384453073e+00,1.555281531911162585e+00,2.000752361575429905e+00,4.019130458125008730e-04,3.141592621121027662e+00,-1.655216715727674703e+00,4.657208339246092343e+00
5.403375199839659082e+00,3.141939713706701109e+00,-1.714457586938687994e+00,1.065712277769471417e+00,6.283171774322167558e+00,3.141592657222852747e+00,-1.503904029537207920e+00,1.275350083647825761e+00
-1.103095981222030009e+00,6.338863965579966120e+00,4.901632211152162633e+00,2.581171088996484286e+00,2.632958400678819366e+00,3.141592674430194077e+00,1.718735413394366196e+00,2.696705625792332750e+00
