6.265963934338629748e+00,3.141555339318485185e+00,3.000689231659560363e+00,3.353813416400232672e+00
9.424665648180106103e+00,3.141590410487539398e+00,3.142028040144492440e+00,6.290527420481647702e+00
1.186482745987821417e-03,6.283209043390271198e+00,3.129698789741254039e+00,3.141781306358882198e+00
6.238251961901704057e+00,-3.158604418618210662e-07,3.310538104346368637e+00,6.252572077598589573e+00
7.153321868769442482e-02,2.584576426030395385e-06,9.428599532051189058e+00,3.141593942394231842e+00
-3.688630416674897994e+00,1.970739351313359478e-02,2.042604753186172672e+01,3.141607802845073127e+00
-1.200040409039030109e+01,6.288060939196136623e+00,-1.367569758557007020e+01,3.141054166290959238e+00
1.059731833444998728e+02,-2.203685511473967278e-03,5.054703533313984565e+01,3.141596572145866961e+00
1.536435295152835145e+01,6.283185435631449600e+00,-6.282490839273917160e+00,2.865909246824514867e+00
2.047194870050444848e+01,6.337500550527495058e+00,-3.591233216499244207e+01,3.156616195754928356e+00
5.304807787256706320e+00,3.141592408914895440e+00,-7.305801149499994551e+01,-7.654667986577157000e-08
-1.085066702217616808e+02,-1.710775960620551997e-02,1.440001660696356112e+02,9.369351400471595927e-05
1.774750055231512817e+02,6.281106198588046752e+00,-1.117379680454151725e+02,3.136270422845192307e+00
-7.442130764881508753e+01,6.283179219992480746e+00,4.452800133855781723e+02,3.141464388540188946e+00
-3.398756075328170709e+02,3.141871690745861034e+00,-9.268380819020387662e+01,6.283565042508900689e+00
-3.856121385234208105e+02,6.281180762541512586e+00,2.134345625497374499e+02,3.141107854582427361e+00
