1.221259432327257644e+00,2.378984587667254402e+00,-2.352310960573036169e+01,4.953958710486570660e-01
3.750883311856698210e+00,7.612520060398876964e+00,-4.729560249890595536e+00,9.088045627572867158e-01
8.250347457949464669e+00,3.710660047774245296e+00,1.110854622204364262e+00,-1.368624908637992021e+00
8.180859653901926265e+00,-5.570217158240576838e-01,7.402101783051601158e-01,-3.655314980271198722e-01
5.688588145157634557e+00,-1.582908995582022138e+00,2.765827860343207600e+00,7.989028621764812099e-01
7.890328070173488584e+00,-2.585620283524237450e+00,-1.394753086911979745e+00,1.067531168269753306e-01
9.979986582367073922e+00,-3.025443460372642779e+00,-8.550653156516866416e-01,-1.733752072647532394e+00
8.481759275739708670e+00,1.672572880038726062e+00,9.746928532101338805e-01,2.411125466583880605e+00
6.252937117221453178e+00,-1.949101120560087219e-02,1.608095840804871779e+00,-2.160836197829928196e+00
6.129141355396601654e+00,3.081679919747209340e+00,-1.417288021955507737e+00,3.723824190645986243e-01
6.957597657819995618e+00,1.441016696680599063e+00,1.669198716560605034e+00,1.925885296246403922e+00
4.956911127745335044e+00,1.523001857378989632e+00,-2.239593301099275013e+00,-1.108313810337920424e+00
3.188710603519005371e+00,7.398030841065607044e-01,8.840781592264640443e-01,-6.495989455432827908e-01
1.892819377990227370e+00,1.650539260336637559e+00,-8.204129947307974291e-01,1.016642898133882783e-01
-2.117902143961443162e+00,5.677370903423399895e+00,5.678537052426110066e+00,-4.147305000245108952e-01
-6.672358459537951481e-01,4.926223391121907547e+00,2.263190688197075673e+01,1.163085346611348658e+00
