-2.181083013979803642e+00,-4.789209410865937211e-01,7.822096825714681678e-01,-1.386796451155906551e+00
4.354334843501817431e+00,2.776569778231401386e+00,5.575990487146825769e-01,2.086179774535004139e+00
1.220758333212720714e+01,1.464537189345802837e+01,5.454495585533462254e+00,6.533910900901468644e+00
9.322391014010195320e+00,6.262527624006026805e+00,4.354394760184399971e+00,2.395753150925706620e+00
-1.124790656213178419e+00,2.234924574678326392e-01,1.348203814032581604e+00,-3.254623691148188502e-01
-3.587108362319283827e-03,-6.872267914693318547e-01,-2.244151715468366781e+00,1.401499372011238143e-01
5.744786400047696695e-01,-2.363011034014698808e+00,-8.990188593148037977e-02,3.582507615028083792e-01
6.293691884980943119e-01,2.667490357772878351e+00,2.026108625910730598e+00,-3.080632373444938121e+00
-1.650207195248170722e+00,-4.584596508709221779e-02,-1.844744793839485197e+00,1.612175057726784821e+00
-2.120651837430877595e+00,-2.148572707270060889e+00,4.777923490786886163e+00,6.016056657278201492e+00
-4.772402274607954631e+00,-5.588889647573485497e+00,1.223602099636845786e+01,1.292907297581618842e+01
-3.219236695223504086e+00,-1.756413268646270120e+00,6.321955211349386872e+00,5.789659805545601223e+00
-4.327450076262239764e-01,-1.305350790614473233e+00,1.093984557831384929e+00,-1.061328966613205083e+00
1.866864677367658931e+00,1.044148403434768113e+00,-1.146226302518033924e+00,8.396130898187603719e-02
-8.708597550826974176e-02,-3.563355710199230808e-01,-5.160200123466699429e-01,-5.984490522765480852e-02
-9.587394601781464853e-01,5.398810806840173004e-01,5.084319361195550370e-03,2.574429662186141221e-01
