X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
2.442955652774259079e+00,-5.403731494614792963e-01,4.405604801417294603e+00,4.957149549725773596e+00,-1.182305931483108585e+00,3.380089687915731833e+00,3.331638692176868588e+00,5.144277647910559637e+00
7.178343252747941605e+00,2.320159578931200450e-01,3.339550236673690442e+00,2.217470556549855143e+00,7.205795010490416430e-02,5.120558962429909711e-01,1.181273433029622844e+00,6.743450258198837588e+00
4.126668928528576252e+00,4.541165199877751135e+00,5.158104577695454829e+00,1.290111399315399865e+00,3.287989889826787859e+00,2.870903948911797343e+00,4.662414182723463085e+00,1.726115653921109105e+00
6.316778866749517718e+00,2.691572106032798395e+00,-2.289294062802513241e-01,3.373019835859059512e+00,2.096442474678664514e+00,7.272505314778229923e+00,4.188920289193572621e+00,6.308806590448712726e+00
8.452543308102137942e+00,5.394471857957421790e+00,2.915644665748251541e+00,7.259572938741250425e+00,9.255493181838153616e-01,4.036178659759487530e+00,5.747390108344178294e+00,3.382304700099282968e+00
1.838370160646769724e+00,-1.284409235392692361e+00,1.947637532753048184e+00,1.856863738938916430e+00,7.109536696276546053e+00,6.045534404803897921e+00,1.659683329718486089e+00,3.197403823420791102e+00
4.773067083281401501e+00,4.778421526160856914e+00,7.652273704697865497e+00,4.760151341119364665e-01,6.645705058339340887e+00,4.041877747196405579e+00,1.844821761777703406e+00,-4.721295236327130995e-01
2.599945905526946266e+00,1.933793659029587442e+00,-5.513638541168737195e-01,3.855473505804590140e+00,2.770733985867140703e+00,3.214100442433646343e+00,-5.553675179534773854e-01,1.886621098985510336e+00
4.910313440924406692e+00,3.176999134475320119e+00,2.861068586774894396e+00,3.581862432139131247e+00,1.519772844991948757e+00,1.297210260937266213e+00,6.336600917746967099e+00,5.555847290767554014e+00
3.502235699561296212e+00,3.118588982973574453e+00,4.809123418520864668e+00,4.885517213087663180e+00,4.842722902289412268e+00,3.147167837923442235e+00,4.606077901621122628e+00,-2.766632160049361300e+00
2.610923811850321297e+00,1.776899231154443148e+00,4.250570922986602440e+00,3.099916818829288268e+00,1.000694511910543483e+00,2.210384710418733967e+00,3.156295669866602704e+00,4.483296987821037138e-01
-9.246970931362906709e-01,-3.645585699098334298e-01,3.454581259528635595e+00,4.928651598636133002e+00,-3.020612543032444308e-01,6.119762498492956837e+00,2.806510025640836403e+00,4.762004304074752170e+00
3.166063994397351866e+00,-1.387455609495321374e-01,6.257381810813530620e+00,4.988635294683510857e+00,3.070209651578470922e+00,-3.255998881886831148e-02,6.986916878297153133e+00,4.692662924579666495e+00
1.825831878550923770e+00,4.234238897663922252e+00,1.141375180543271695e+00,1.576112815494024932e+00,5.282622217741631765e+00,-9.832430856825613574e-01,2.306321301888247799e+00,5.138834311139300892e-01
5.628148739107125209e+00,3.339827153047850050e+00,6.360299577965068174e+00,2.974498851765679408e+00,-2.636574225336258404e-01,3.371055928509621435e-01,5.641997041012468017e+00,4.212392976814198220e-01
4.056353559719276802e+00,3.082939543087639400e+00,2.380682362760770499e+00,5.277646986815407892e+00,2.304953069393651077e+00,6.633830939160350049e+00,1.599505724245779081e+00,3.144606556012277565e+00
1.904933492368366510e+00,3.384988942597344508e+00,1.516254072325035729e+00,6.004483282023642232e+00,-5.971731127949355677e-01,4.898303220512358336e-01,-1.105442771966921520e-02,4.147365059733059134e+00
-5.688205841772655535e-01,4.019116927046417764e+00,-1.094576396332988644e+00,1.788089680349361554e+00,6.416017104740425303e+00,4.057583261903216609e+00,5.208407515600114834e+00,4.420695892821387751e+00
1.410163161694874212e+00,1.346664597529053209e+00,1.287782951871071280e+00,7.034091658826253202e+00,3.038120039874163680e+00,3.202733670728517446e+00,1.816180486335795985e+00,7.875601844993063150e-01
1.922985609730614165e+00,-1.842055278476659952e+00,2.106371024867992769e+00,2.501132833565161473e+00,2.473699410726915904e+00,-8.700515959720775960e-01,4.965643087104716358e+00,3.743008950703106574e+00
4.100098017619410840e+00,-1.841395070628291941e-01,-1.826591180808665671e+00,1.296395482336376581e+00,5.010660571040458144e+00,4.873572210026172691e+00,3.912543437386074796e+00,7.731218571409615770e+00
2.134922817738117651e+00,1.681535257145931661e+00,3.320241952984810396e+00,2.526575671284869262e+00,1.564642758122100297e+00,5.792896689481524142e+00,5.726750817000744398e+00,1.869858638460978328e-01
3.393330200632593829e+00,6.699959436009127245e+00,-2.071876635083781393e-01,4.635747345925365082e+00,2.492381209139759690e+00,2.634029698167202671e+00,-1.667638773072711578e+00,2.367777047541140156e+00
3.913895078093418078e+00,6.482991005210320345e+00,3.662841520504622750e+00,1.446908647621543142e+00,2.570084564951470529e+00,9.398711092496151928e-03,3.065101461911280190e+00,8.552635569862204745e-01
1.153519324966860937e+00,6.193241447284589807e-01,6.724403276675198882e+00,3.161235490444024965e+00,1.282065118633028744e+00,-1.189423697955601655e+00,6.036906728386467691e+00,2.005326817530364902e+00
4.615957683719771332e+00,6.943508690119019888e-02,2.905770112370950731e+00,4.414504296423762852e+00,-1.853717465628089922e+00,3.637046236519346110e+00,7.381430805379906701e+00,6.873183189943024907e+00
-3.316368602851555991e-01,-6.988424389703722373e-01,5.766136732118534169e+00,1.934015096715703708e+00,6.557492411288012413e+00,3.815698604725557885e+00,3.457449642733869677e-01,-8.021145661031438001e-01
1.720086157509227442e+00,-3.927918695638429880e-01,4.186760268597951029e-01,6.921520732041305246e-01,3.623349179937699560e+00,3.202122798009122917e+00,4.222227899659950268e+00,2.406741064479113845e+00
-3.844789477061631988e-01,1.604664341203824840e+00,7.468370706819783322e+00,2.548616064156974836e+00,7.097542821269289703e+00,1.231504817167623500e+00,-2.156945471278664053e-02,3.374856383741938970e+00
6.866455506388811969e+00,2.823044487511707334e+00,7.595609202532889626e+00,5.836327550678190867e+00,3.605801080515895318e+00,3.019199374745827669e+00,7.344445804046948467e-01,4.201589897100011406e+00
-8.348841391538798229e-01,-8.184123966218549429e-01,4.556462160686281848e+00,2.872246572227353134e+00,2.735601998006338409e+00,2.550454661049648131e+00,3.771659351394392873e-03,-4.896202832464489618e-01
2.684737622288026593e+00,4.814242610139543466e+00,2.438858399689291190e+00,-1.127338781008473623e+00,1.722473185331833356e+00,2.638856664839015931e+00,6.702976639219341948e+00,3.510510827497763664e+00
4.873483119937203512e+00,3.318360724681740592e+00,9.123505409632869601e+00,2.398476813250615791e+00,3.872189847266370499e+00,3.063239940600203326e+00,3.808636366323467914e+00,3.070886703127471140e+00
-2.956079977891473143e-01,7.111529206697485783e+00,1.636926222159474253e+00,6.984065099597233761e+00,1.706200992666088382e-03,4.174590953721421194e+00,1.051874064993233437e+00,6.598330776598429814e+00
1.664906849560266133e+00,3.401106952704497033e+00,-1.745748283894002842e-02,6.132374452162574485e+00,4.025462250628118355e+00,1.586206757672594447e+00,-7.502586484228405128e-01,1.747814099279660915e+00
5.762341776551157757e+00,9.953673755902658016e+00,1.146211968066114473e+00,1.757061018191204083e+00,2.830148916320597952e+00,3.427941511441802813e+00,6.159495370898551592e+00,3.218931387000449895e+00
3.253574134401132412e+00,2.184532947719526330e+00,4.097889752849900091e+00,1.869408698262648771e+00,-5.806491538704771083e-01,2.481474728207450298e+00,1.844290421095993393e+00,1.853711624155069682e-01
