X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
3.892532762283449799e+00,4.135103660457548180e+00,3.505603613549781894e+00,4.717089477048123491e-04,4.632473025659445298e+00,1.491247479410006127e+00,6.283185307169536493e+00,3.141592653571833260e+00
2.209274897082909028e+00,3.996621515232535060e+00,6.283185307157608257e+00,3.141593322197254956e+00,3.129940493964745940e+00,3.153162400312507163e+00,6.777277494428437521e+00,2.396998150205431166e+00
6.309369588278131324e+00,-7.296738620220981630e-01,7.495337167693613800e+00,2.328179776915567434e+00,3.645508255427607480e+00,3.469270889555104542e+00,1.766828393383595985e+00,1.884744652646300533e+00
8.681276121970340043e+00,6.614938336370424388e+00,4.074994834403410593e+00,-4.742866285151292050e-01,1.850966591764433344e+00,6.268528478028070339e+00,1.709771389852170254e+00,-1.286368416421602268e+00
4.582130971755622006e+00,4.249776031494785222e+00,5.365436685928614224e+00,4.639942962256613512e+00,1.870331185110819305e+00,6.126760450656959511e-02,1.265750314137199961e+00,1.217373268408252995e+00
7.204679496909094816e+00,1.479068108530190884e+00,1.745215478705094636e+00,2.077174604706069072e+00,7.461568291833302613e-01,3.018535970827876724e+00,4.681697911452187277e+00,1.873947147977662597e+00
7.874434630267060919e-01,-2.246862826091132526e+00,-1.648152493533613150e+00,7.188521499611492338e+00,6.514061419645099882e+00,4.178016663917978768e+00,4.692968932526468073e+00,1.244341216439118103e+00
4.137376480662024569e+00,2.202878265754975917e+00,4.405345401051687482e+00,3.321715339597415717e+00,4.455607565730399955e+00,3.183823788331290316e+00,4.256331729318540091e+00,4.252614420002831075e+00
2.112096700789133585e+00,-1.075955105754778707e+00,-6.709211199652549418e-01,-7.937013924917363239e-01,4.085144953102645360e+00,4.634540673869755878e+00,5.246041826968156130e+00,1.394369433047409235e+00
5.716245463025313001e+00,3.434065627763265294e+00,4.109963247215604909e+00,1.680676831914767133e+00,1.683439887595158391e+00,2.916755668740719010e+00,4.542963271360966893e+00,4.762185368937226215e+00
2.041818688792933045e+00,1.965175840303672095e+00,1.816056162615251157e+00,7.698128058885322922e+00,1.507151328339047247e-01,3.144356006415240934e+00,1.699607966286253324e+00,7.811909659426405028e+00
5.223004817641709430e+00,2.429622557834146601e+00,-7.895222624030082681e-01,4.205374454599655643e+00,5.268550855855248294e+00,3.185061906496298167e+00,7.457790383937575207e+00,1.729145314095022590e+00
5.752616774229729613e-01,5.637417940830905527e-01,4.069214040743885263e+00,-9.173197856565524777e-01,-1.203083793205409924e+00,7.848571109375741095e+00,1.945266358317105260e+00,7.747974617762092286e+00
3.245049934664684166e+00,3.662942568218517270e+00,1.362743844465868381e+00,1.767125826251379594e+00,4.412237620936648064e+00,5.281444948372169712e+00,1.553718670546553993e+00,4.781331295053460551e+00
4.363352974357631808e+00,5.885607888806766219e+00,-1.196148524115303591e+00,2.021267883463513382e+00,3.043023564523831048e+00,4.582906285112222200e+00,4.817623900518367641e+00,-1.700108192136998042e+00
5.107308480504506143e+00,3.646051192135663310e+00,1.941360885757864141e+00,5.603245050454598086e+00,4.300581910208213010e+00,3.194052579692962635e+00,4.666339258335128193e+00,5.032506745301975393e+00
1.616521748355394417e+00,3.900889009937754892e+00,3.989451804753206599e+00,2.038728719198736883e+00,-9.278047956625619215e-06,3.260743357812763143e+00,1.755763041691899451e+00,4.409928136912281360e+00
