3.999999761581420898e-01
3.993484377861022949e-01
3.979451656341552734e-01
3.968017697334289551e-01
3.964679241180419922e-01
4.010580182075500488e-01
4.542160034179687500e-01
6.249850094318389893e-01
6.358597874641418457e-01
6.429808139801025391e-01
6.504370272159576416e-01
6.577210724353790283e-01
6.650924086570739746e-01
6.736131906509399414e-01
6.883027255535125732e-01
7.123399376869201660e-01
8.297758698463439941e-01
9.582629986107349396e-01
9.786902703344821930e-01
9.853545920923352242e-01
9.877487914636731148e-01
9.939347906038165092e-01
9.989538496593013406e-01
9.997015568660572171e-01
9.998001821950310841e-01
9.999711319633206585e-01
9.999928863626337261e-01
9.999987042854172614e-01
9.999984177924261530e-01
9.999999106672845528e-01
