3.999999761581420898e-01
3.993074297904968262e-01
3.984150290489196777e-01
3.976613283157348633e-01
3.974643945693969727e-01
3.996275663375854492e-01
3.995868563652038574e-01
4.000441431999206543e-01
4.017659425735473633e-01
4.013717770576477051e-01
4.010628461837768555e-01
6.219789385795593262e-01
6.232644021511077881e-01
6.295743286609649658e-01
6.342690587043762207e-01
9.976226300932466984e-01
6.405465304851531982e-01
6.443742811679840088e-01
6.476683914661407471e-01
9.990968971978873014e-01
9.991071068216115236e-01
9.988575344905257225e-01
9.992971840547397733e-01
9.963445139583200216e-01
9.996453129278961569e-01
9.989899228094145656e-01
9.999964366884341871e-01
9.992607664898969233e-01
9.993126117624342442e-01
9.997824111051158980e-01
