1.778871412020791132e+00,4.024739855277161826e-01,1.220449715729715390e+00,3.157849162910880025e+00,1.069345552237860097e+00,3.106828236289758571e+00,4.102474845556206340e+00,6.252329354030940145e+00
-6.457386935794214855e-01,6.329404137464673674e+00,1.179135533186502549e+00,7.398601253627894891e+00,-1.962354018151137858e+00,1.362439032009711060e+00,5.007344058480033056e+00,7.816333949616914190e+00
4.327475370207135019e-01,2.745894017604050941e+00,4.712635524985230084e+00,4.653245779394357129e+00,6.517797842376005235e+00,2.598610646478334729e+00,4.580017378349215740e+00,1.448287315477313930e+00
3.133395971856282269e+00,2.293915720747278453e+00,1.672469524169442057e+00,4.244516972374325015e+00,3.052973213397776941e+00,3.995708681256507688e+00,4.461052598897013333e+00,2.031913104006121351e+00
2.422019757365557968e+00,1.526954021250179760e-01,4.957702024753855241e+00,5.458916342239731101e+00,3.130849438589515810e+00,1.006815512080779573e+00,4.209980802057894600e+00,5.418056885457424698e+00
3.143075102601354587e+00,-6.935738762507171438e-03,6.862099593684113152e+00,4.580292748968419758e+00,3.020594821295804699e+00,5.513687193782160989e+00,1.632784619106054436e+00,4.357417767508315443e+00
2.076022420133038615e+00,5.891025991579179610e+00,3.017149922625959491e+00,6.689566355812056608e-01,1.848555565203875650e+00,3.533194008296550503e+00,6.008098496159894886e+00,3.192266836298395916e+00
6.335988662026802665e+00,-1.129804936060896825e+00,4.461019064879031326e+00,8.983080893934233258e-01,-1.259236445346461897e-01,2.931242463536304910e-01,4.399112321936629932e+00,7.170517656487426450e+00
6.410861760290294420e+00,2.897191460999608115e+00,5.195813536626464391e+00,2.730344919721718888e+00,-1.129743058549107948e+00,4.419495973063273908e+00,1.266844697707250944e+00,2.614896149680182358e+00
3.304063057346521060e+00,3.941121770252085932e-02,-5.804240945300960242e-01,-2.817418068342738419e-02,5.555064973010444440e+00,-7.235338257221780589e-01,4.324904934376907484e+00,2.212714292677106176e+00
1.625712395727204052e-01,5.579222208729244237e+00,1.283543451898824017e+00,4.226753046112365908e+00,2.510571274196852443e+00,4.288877666196512228e-01,3.901848003290284694e+00,4.977684929554953008e-01
2.954654340484107689e+00,2.491166491827486063e+00,6.312204717286941325e+00,3.211253018965895545e-02,6.192956093999402611e+00,1.698042809469497483e+00,2.505345615557827532e+00,2.701360847997895220e+00
3.187269448505587466e+00,-1.952430424894115862e-02,4.937400667847340330e+00,7.065837073064155760e+00,3.041588944933858230e+00,6.295683982523144095e+00,1.653801840863687644e+00,3.473022893367975428e+00
6.565314966950268172e+00,1.181456570473860879e+00,-5.955950868425503170e-03,1.629351065421578981e-02,3.108501465057672331e+00,2.762076013826156196e+00,6.424363075537647738e+00,6.353895011668839743e+00
1.046610228823345645e+00,6.035756274475269301e+00,-3.185847919905364645e-01,6.311509210070240350e+00,8.634920683698185662e-02,2.261907405932495951e+00,6.369701168196495011e+00,5.391465244147401137e+00
3.209228623763416444e+00,1.250801769837714961e-01,1.772518675841396663e+00,1.845880041276737105e+00,3.695226924587150741e+00,5.909380922743421921e-04,3.095963536086546508e+00,2.040195218351041895e+00
4.049758735407924526e+00,3.503463799734445772e+00,4.780664645225463083e+00,4.711730848906475977e+00,3.115530123624270953e+00,2.936826212162908067e+00,4.486193540996472606e+00,7.898214105620278147e+00
