X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
1.398699474745457971e+00,3.269310960316544890e-01,3.493263473655718876e+00,2.598568726956238972e+00,4.616238831134748533e-01,3.308515784019759209e+00,-6.232496379042298112e-02,-2.554982675014054114e-02
-9.033464387643745442e-08,-3.019301972091955893e-09,6.283185637326008433e+00,-2.226156236382953047e-07,4.203941747283361785e+00,6.283189633913607075e+00,7.970450633512403404e-02,5.932418067280122109e+00
6.253027526536283354e+00,5.843240961708814560e-03,6.237852685123975505e+00,5.069299239679319946e+00,3.532017367308382116e+00,4.640364719206509392e+00,3.099500276862383052e-01,3.142208682327768177e+00
6.238998711806275743e+00,5.575875345279388995e+00,2.585567195235517257e+00,4.312441102712837981e+00,3.176643009429434450e+00,4.194018208515388757e+00,3.134446809417083646e+00,6.096766097381903116e+00
3.236714226711177478e+00,5.023250333400914869e+00,3.125301397101419187e+00,1.396269069761228998e+00,6.218595820052575718e+00,3.182275903584469656e+00,3.746565429303253314e+00,6.238389097699998942e+00
6.111567607287221371e+00,3.473603774433988711e+00,4.377722596605409855e+00,3.096326889094315860e+00,1.052335858550909053e+00,5.372220038296898537e+00,5.680054716688849759e+00,3.014080603269124747e+00
1.443950616939644993e+00,3.057623356084786970e+00,5.651480618469629569e+00,6.210667352898847859e+00,3.137883139861823434e+00,4.223511772691044719e+00,5.374594765918754291e+00,2.823725967342190390e+00
5.442314779733021801e+00,2.251360352211873472e+00,3.061379377634097398e+00,2.310951579063332595e+00,3.151984181501841675e+00,4.129342074576303645e+00,5.395128625928847121e+00,9.866328754864223810e-03
3.157923118944256924e+00,1.586470923509836900e-02,1.321874504385794236e+00,1.889746832094111983e+00,6.046690981565260969e+00,2.785625968762491578e+00,2.857445283586701912e+00,3.145192235773422773e+00
4.630021734406971623e-01,9.102135795195481771e-02,6.142438564064338635e+00,4.962105406427106402e+00,5.685635612035820685e+00,5.754744035506745847e-01,5.902325862141493573e+00,1.786410715700265106e+00
9.098747437536707228e-01,3.213864279042760508e+00,5.952060358881741564e+00,3.004688870576178950e+00,3.164609428876810515e+00,6.299208681711879088e+00,6.111338308958234045e+00,6.258342889314949531e+00
5.172982506328209773e+00,1.135528707106974400e+00,2.558019171080772036e+00,1.518982020850706327e+00,1.672202279189834717e-01,6.139526312026781341e+00,2.014924686460303413e-02,4.831063604818460533e+00
2.115094588110663296e-02,8.544118214561267910e-02,1.893836443495054533e+00,2.923305389627808282e+00,2.680432185032903813e+00,4.442268176904813792e+00,5.665768630137522521e+00,3.174870966238956704e+00
6.393778183813370930e+00,1.886578906700845160e+00,3.189585019416791845e+00,5.208749283239815675e+00,6.111211648666012408e+00,1.916081145195950519e+00,3.225385759210044334e+00,3.137444394601919484e+00
6.280492216645616743e+00,5.438333778903871263e+00,3.006933341231665224e+00,3.111358099281817946e+00,6.864669291749216258e-03,3.138879007114645958e+00,3.138799121502648948e+00,5.646108153544980190e+00
6.913957835586233003e-01,3.146196678998645968e+00,3.153626629987326346e+00,4.796637942721553895e-03,2.476099740602431432e+00,5.935426349646568234e+00,3.011207126908172160e+00,3.913851562684067975e+00
3.338758023079623438e+00,1.257521442233239944e-02,1.707179739746554070e-01,1.743969798759070322e+00,6.281648932947093478e+00,1.043582821079058531e+00,5.390377326775856126e+00,2.900842543333451040e+00
5.185343924143577254e+00,4.589890725586769804e+00,4.308624627948872549e-02,3.381106826063242504e-02,5.679086880084054378e+00,1.099430432852189554e+00,4.001210715554823771e-01,2.437350322703234262e+00
3.976869009747970640e+00,1.962988138358618129e-01,4.278440539898712203e+00,2.578491832695577468e+00,2.075531307728239572e+00,4.967543212746675430e+00,3.233833741094450875e+00,1.035063837596572167e+00
6.256944046288572814e+00,-1.411143497696805979e-03,3.141590247498545097e+00,3.360572501908032805e+00,-4.717088615856672110e-09,3.141592653192017526e+00,3.141592656427785624e+00,6.283185307494261629e+00
3.382268542675658018e+00,2.459634072197632193e+00,3.174737389004467669e+00,-1.977311094813704706e+00,-2.418675444850477696e-01,3.334009986647211043e+00,-4.571473892670781525e-01,4.438816732176025681e+00
3.337592776283858278e-03,3.138859522346208131e+00,3.116015523793931763e+00,6.695466151605533156e+00,3.141193764568069646e+00,6.285389149860234781e+00,6.283195895298631761e+00,3.180830822898746746e+00
6.270869458044538547e+00,3.197544270246656772e+00,3.141077031067024183e+00,-2.331636027017149580e-03,6.283185314942351773e+00,3.141298765599335852e+00,6.948540067289484590e+00,1.838713261398457588e+00
3.144648791830598533e+00,2.227981782142376553e-04,6.283045273149101106e+00,-1.798741402202555517e-02,5.474199688542596753e+00,6.281950606626453215e+00,1.280222955457706313e-01,4.264407487585827106e+00
4.450803680638037996e+00,5.386722355433571252e+00,2.228557404393209929e+00,-1.087014558650636377e-02,2.838828223742540513e-01,2.829891877674612921e+00,1.198314711228462282e-01,5.203066898871722135e-01
6.185222756932388322e+00,1.658920172709717547e-02,5.852679888586069801e+00,3.104236675015176417e+00,1.222074096722260084e+00,2.608827006167975693e+00,3.128800901857916456e-02,6.224019089359238421e+00
6.492292886433703281e+00,4.781017697330337768e+00,3.789015092240705318e+00,4.555687026166424403e+00,2.832605964542174171e+00,2.134102083782375203e+00,3.053716055224197756e+00,4.587418408447978102e+00
6.071791998424706627e+00,3.143084060002880875e+00,3.127112926698265571e+00,7.248354021997684971e-01,5.415470741178894220e-04,2.189649847127669524e+00,3.535365296385309275e+00,4.082371023769640672e+00
3.480024603131961936e+00,6.277953560440928449e+00,1.028703852846898803e+00,3.173826905671222498e+00,3.087600191085927648e+00,1.211130824452347904e-03,2.558740652438844521e+00,7.623081636348141149e-03
6.212496193471285011e+00,2.550910336781600840e+00,1.162951213072899170e-02,2.935814566615399190e+00,5.813192619164661679e+00,2.030543263602109239e+00,3.901638962768007257e+00,3.729937433618268017e+00
3.221634647505610793e+00,-1.779544371730592457e-05,6.017862940174257602e+00,6.285659326852809592e+00,3.143013142229994727e+00,5.047099664438496447e+00,3.141595141872963737e+00,6.283199942857872422e+00
6.283131506584311410e+00,-6.552126075740114682e-06,6.283185306449417418e+00,3.141574069928647628e+00,3.141592651762616484e+00,-1.451835988283781568e-06,5.959391731962699890e-01,6.283185182321102680e+00
3.443792950189705326e+00,3.012359325090704587e+00,3.140903051968223725e+00,1.348925361927802991e+00,3.172510836998909678e+00,3.141339245917555978e+00,3.160342927575453320e+00,3.152846641683073159e+00
-1.625738656680993099e-02,3.141514383419529821e+00,3.140304059098224521e+00,3.215317311146451029e+00,1.289398515420554087e-02,1.204073505661205079e+00,6.230853993591626505e+00,3.133111101802140475e+00
2.515884023237192402e+00,4.693486426134993117e+00,6.291306297434936745e+00,3.153875814371967401e+00,3.137632741685008053e+00,6.268722630944231433e+00,3.133417022421068676e+00,1.219708445932644603e+00
5.981435386668617404e+00,1.006771767018913355e+00,3.229721183363688297e+00,3.141703080953091920e+00,3.721987240367908178e+00,4.308554075523329807e+00,2.239600867947950285e-04,5.279209733619900646e+00
2.135695094106365488e+00,1.053205102856492825e+00,3.047556182588065266e+00,1.603364522951683746e+00,2.600854642054383437e+00,2.848176745429175316e+00,4.118271591978441282e-01,3.065580546389901517e+00
6.066173842636430891e+00,1.307551774370132369e+00,9.228984827596228846e-02,4.509117399678925359e-02,3.130991928358131116e+00,8.320768230451063008e-02,7.708937436011603639e-02,1.841730439806648755e-03
2.407901329320956574e+00,1.941753303308497713e+00,1.289248704373368692e+00,8.333891568181179821e-01,8.423134332965542814e-01,4.738052800124749275e+00,3.878853042259696959e+00,5.286564282727048258e+00
1.383399024330268290e+00,2.552093043492056901e-01,6.314697674168694874e+00,6.251839094433295330e+00,4.105046389525918826e+00,-2.929652562241950170e-02,5.558959147905971898e-01,2.744575972689422202e-02
3.410599447971885301e+00,1.049034796988910223e+00,6.283611997407168026e+00,3.342198049591184272e+00,3.475978969479305736e+00,6.228030944068400743e+00,1.082356634713214083e+00,3.203443192360130087e+00
2.116911322599939638e+00,3.092677768940815586e+00,5.407920152547712078e+00,2.767845026971472056e+00,2.462892462779415759e+00,2.315531296609920631e+00,2.840564982512248982e+00,5.412025679384043109e+00
