3.141592635198398042e+00,6.283874867977615963e+00,3.141570517933351514e+00,6.283205656871031941e+00,3.141592825425142177e+00,1.095180518455873386e+00,1.980266609343447559e+00,-1.014451330677703950e-03,4.912299025414154308e+00,1.579200954214444730e+00,1.102731749906437742e+00,2.550290551846928988e+00
6.283185367429736878e+00,6.283185307225238603e+00,3.141592643545366492e+00,3.141592653663618062e+00,3.141592652286643972e+00,2.109742221406707419e+00,-2.527010850579336054e+00,3.715823799869505617e+00,1.797916022498901478e+00,3.141443280974008712e+00,3.141592653597728102e+00,4.289001278091002511e+00
1.944671978004706370e+00,4.556043923027248255e+00,3.089357672679182265e+00,4.166718569948861806e+00,6.283172515889170917e+00,4.268083631804563183e+00,3.141592655802139866e+00,4.449730614444183274e+00,1.516917327822541406e+00,2.576074491321445059e+00,4.054498717748538539e+00,1.596565048368389306e+00
2.846467363905189618e-01,3.151332542987935970e+00,5.228099400227859128e-01,8.120541770812716109e+00,6.283185313939546823e+00,4.461466322106320881e+00,7.153830188167786375e+00,2.219917268240739094e+00,6.223464235801628051e-10,2.793196145961192922e+00,7.390003710801843262e+00,3.930263495394078710e+00
2.262492357010494746e-10,2.445412494694021888e+00,4.666564168610509711e+00,1.452106349522054751e+00,1.789537782323167736e+00,3.141592684242131117e+00,6.057806215482891332e+00,1.891975573885131823e+00,4.237295483572565580e+00,2.006375762868526813e+00,7.935485861021451814e-01,3.141592653607293784e+00
6.282890029970769064e+00,5.937930647987011978e-01,9.998255736894482437e-01,2.113073620793791907e+00,2.486488220581877656e-04,4.431803873572459196e+00,5.219660040084908914e+00,2.377843577332104275e+00,-2.606973722362917467e-01,3.141592653583446193e+00,7.344432817912157851e+00,1.812202276753487551e+00
1.121099407491018107e+00,2.958637398157233811e+00,-1.373812987006357345e+00,4.862417223380500531e+00,6.428776903997198922e+00,3.110080669790518115e+00,1.528085082339786904e+00,4.841340152505380523e+00,6.283191896243310204e+00,3.141592648701896362e+00,4.537614785463151001e+00,5.088663442065680442e+00
2.103185429665155759e+00,6.599886229964997408e-01,1.255825926412481142e+00,1.583775443118953685e+00,2.783427600029635851e+00,5.231737292011542806e+00,1.105727969892045692e+00,1.996826566675874659e+00,2.622421447366196201e+00,1.239444354529853909e+00,1.167934467672800736e+00,4.440319038802260643e+00
4.757125501235525356e+00,3.141592653590959738e+00,2.397502460154708421e-11,4.505558047890644957e+00,6.283185307168645650e+00,-4.695865022391838622e-04,3.141591236440232304e+00,-3.835318776733685300e-13,3.051163828754665630e+00,5.517829372708973779e+00,3.141592653570812743e+00,3.141592653610456143e+00
2.134995609531595395e+00,5.355722489128033281e+00,6.290691966867508533e+00,4.771036674179879533e+00,6.283473969790684066e+00,-1.073005872041005380e-10,8.186349415263833862e+00,4.943725501224709440e+00,1.359166624664492229e+00,6.288273840017944316e+00,1.657014784153120424e+00,-1.170651417711066483e-01
-1.387514091578242459e+00,-4.749072072581961080e-06,6.901473811777638634e-01,-1.524954908619351901e+00,3.868706105425102848e+00,6.802027599842476846e+00,3.217681999459427455e-01,1.693800807050628077e+00,3.141592653591117390e+00,5.610738818461292077e+00,5.023388169537426506e+00,4.413616214891227685e+00
