X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
-7.692470200002735008e-06,8.173292161232383890e+00,-2.106776834515614732e-02,5.657143244275495403e-11,7.853242557340588625e+00,4.322180615534576553e+00,3.141590273053162630e+00,6.283185307151266663e+00
7.655252792089843439e+00,-4.780224241168420929e-01,3.141592653625878029e+00,6.283184787586666431e+00,6.283185307302543876e+00,5.909539030595417408e+00,4.045243864912240639e+00,6.283185306256815039e+00
5.208100860061160908e+00,1.926438372543762614e-02,1.753006521391961892e+00,1.460157306878593797e+00,6.283167050250307639e+00,6.738588236766330120e+00,1.636964111659508614e+00,-1.476225133351371843e+00
5.395414648020934401e+00,6.059985286376893265e-01,4.819390752443363013e+00,1.657618153589612175e+00,6.279931630023241951e+00,6.841549655240475758e+00,1.660704711936962230e+00,4.570967285687956405e+00
7.195818768490831019e+00,3.259169597909568949e+00,1.565559279026540906e+00,4.718990366008919857e+00,6.084498833676814655e+00,3.330216513217261198e+00,4.714860427337648652e+00,1.556928561413952528e+00
3.048721205409608448e+00,4.396982125582638012e+00,4.720009590806506949e+00,1.555454025314371158e+00,3.257321086584113345e+00,4.375554616419425003e+00,7.850557008725188801e+00,4.724921218316545435e+00
2.011408693235340106e+00,4.647332730764164310e+00,1.577442291072770564e+00,1.569552666883995640e+00,2.091507932940870784e+00,4.667321688553644599e+00,1.563330826096328341e+00,1.567020359283245678e+00
2.996564927707681125e+00,6.104091001070115929e+00,4.712599457743384512e+00,4.717906985943601583e+00,2.992132659069104417e+00,-3.441203488050702530e-01,1.571884057055105144e+00,1.565545167389326808e+00
4.043620753443555316e+00,-4.775955507656070020e-01,1.564707420367574819e+00,4.704217937268919236e+00,4.031666908704934826e+00,-4.577137766400761199e-01,4.725433161857826470e+00,1.580181623290687565e+00
3.191197400774385518e+00,5.002248069814278608e+00,1.581531043898662059e+00,1.566704469499781816e+00,3.132613974794617118e+00,1.281467248390431246e+00,1.585195368054877374e+00,7.849597919160762771e+00
5.560334013148032106e+00,4.573334337800871729e+00,7.853549545667599219e+00,4.698440790746163387e+00,7.032114003929052615e+00,4.579246411648121295e+00,7.844052483136032095e+00,-1.589194156711194461e+00
3.141973609535526624e+00,1.728757126911903530e+00,1.563085460852871034e+00,4.722113069579876310e+00,2.970979823778688189e+00,1.708288571614897666e+00,1.576259744804951568e+00,-1.550004761095664430e+00
5.474309096332992119e-01,3.981217047982593904e+00,1.615223409750287553e+00,4.672105721450352078e+00,5.857631754325471896e+00,4.050865150027949113e+00,4.697443575183982034e+00,-1.666588023755335213e+00
3.322478359012161153e+00,3.658493250817665743e+00,4.889654438687205840e+00,1.532471429445635858e+00,3.129833799905322955e+00,3.418720767200420507e+00,1.498647056707529401e+00,4.798369858664667476e+00
3.044711155034278693e+00,4.266668676273083216e-01,4.601783596879065463e+00,1.545948081558631504e+00,2.845446483185994246e+00,2.895224390091626354e-01,4.673209910647131871e+00,1.619858346740996158e+00
6.304608204792550019e+00,2.610178798937120792e+00,1.558091251232927243e+00,1.722630723861954483e+00,6.448997217732961751e+00,3.814800562735343625e+00,4.521049761773582532e+00,4.801788720573829217e+00
3.129820298151009261e+00,3.141490916400043965e+00,1.898613483577787697e+00,5.193077179658192932e+00,1.391087779596746066e-02,6.112350170938626093e+00,9.161923218968301974e-01,2.100611883895642684e+00
3.141592585268698556e+00,3.141592653534862389e+00,3.141592652605436520e+00,-6.986944484357959699e-07,1.186575888175152326e-08,-1.241294575333249947e-09,6.283185301955542812e+00,3.141592617375606800e+00
3.470229651148529104e+00,3.280007665224862201e+00,1.430219061959644433e+00,4.567951415925612935e+00,-1.537676322788725347e+00,7.877692248143858933e+00,7.899621101480726715e+00,1.509396371617552024e+00
4.073134443734490517e+00,6.074254937709929081e+00,1.561492387430380546e+00,1.577445043065796693e+00,3.197454040000474951e+00,7.159033956199617243e+00,1.497870784819162582e+00,1.605137669046584392e+00
2.852745938627688105e+00,5.759442853453102806e+00,4.755147531320653265e+00,1.529892384620830992e+00,2.615066664742308866e+00,6.239938130330081378e+00,1.535396547011086854e+00,4.812539249602492575e+00
4.245275890955759301e+00,4.413885628834758101e+00,1.551879653826948369e+00,4.727354114675365260e+00,2.124319703914074875e+00,-1.839234280780031705e+00,1.541985424102399360e+00,7.848934075059083249e+00
5.458899900502997005e-01,9.634809541057283155e-01,4.682360249388998419e+00,4.682721567077735791e+00,6.683011197149371974e+00,-9.551884042211244985e-01,1.608103465350704697e+00,4.683872917062299912e+00
5.404631246763272223e+00,4.950547560569890315e+00,-1.569422960640657116e+00,7.810946147529626238e+00,7.207671501691762295e+00,1.323985233532028793e+00,4.709381246159131784e+00,7.808044160507387588e+00
4.197368224433033923e+00,3.948689961064987486e+00,1.530700411269217742e+00,4.759537579684433695e+00,2.040549260023264644e+00,2.531769203461600615e+00,1.522100552714429567e+00,4.767539971202519489e+00
4.898488937032229096e+00,3.085100117192732583e+00,4.650661814340528721e+00,-1.568910773299672323e+00,1.712909303303574049e+00,2.407552727992998687e+00,4.663940417388133142e+00,1.562087948254304193e+00
2.813237020328243521e+00,7.080454893390523807e+00,4.865819570669725813e+00,4.594452008925661524e+00,1.430101946292732462e+00,1.815471662899674321e+00,1.522389320647535405e+00,4.656058218423923201e+00
3.141592659666314180e+00,4.823452938753729356e-09,3.141585408039345495e+00,-4.643379216512555341e-10,5.644478809942937572e-10,3.141592650519452690e+00,6.283185306712356422e+00,3.141592653594773576e+00
3.141624224849974834e+00,6.283332612801896921e+00,2.035216449222289725e+00,1.074650621342433832e+00,2.903968141304329460e-05,3.140800925800558474e+00,7.307980036407909274e+00,4.031004631617629563e+00
1.509897621571229254e-01,7.713080834792019225e+00,7.736861825411136984e+00,4.555662629873647340e+00,6.786201768011982383e-01,1.302637228319409646e+00,7.962311421927657840e+00,4.864560014700263224e+00
4.976055392939533917e+00,2.126101776420154188e+00,4.624822399655117877e+00,7.796162181354738152e+00,7.542348546384483043e+00,2.172144121627654467e+00,1.543837306962113409e+00,7.853366562604731094e+00
6.443055368206008993e+00,3.309661444036418598e-01,1.580180785354664330e+00,4.695113905982321256e+00,5.982144291329276165e+00,6.510910062960860500e+00,4.688837863191299249e+00,1.578973544818583319e+00
2.035648644697836129e+00,3.081252505246634854e+00,-1.558491343845052723e+00,4.715716397626542822e+00,-1.988238023071249305e+00,2.755093332760876645e+00,4.736323266583489122e+00,1.582835900306066135e+00
3.027804276147212370e+00,5.091376494363647254e+00,1.554600410161143476e+00,1.579766256988384132e+00,2.813232921443835188e+00,4.901308455033464462e+00,4.720912501510721171e+00,4.724607827688607209e+00
4.419205175709274513e+00,-2.944452518937806240e-01,4.729267939172703272e+00,1.573974016691136901e+00,4.418511451425125358e+00,5.564806406441613618e+00,4.712043030238315389e+00,4.679808856471233902e+00
3.473781908627660009e+00,1.795677680037333301e+00,-1.533291217842490894e+00,4.701243702872891284e+00,2.313714309973970540e+00,-1.168065052029618078e+00,-1.514927527514912331e+00,1.533390693643587710e+00
3.141486231540913110e+00,9.428869842569463700e+00,1.431580647332050260e+00,4.824510047951052982e+00,3.976330212686784105e+00,3.141287338457067868e+00,-4.664783892715296254e+00,7.611219827645733460e+00
3.141592971126976330e+00,-8.893981797318343176e-07,1.580959466747827502e+00,-1.523640452262749800e+00,8.117458615310356507e+00,4.463271846474089699e+00,-1.475266974449578772e+00,7.941930069203393394e+00
9.424777960788915721e+00,6.283185307179234513e+00,8.621717787510052577e-01,9.162936727590156316e-01,4.436263313486326965e+00,-1.021326667005552080e+00,6.283185307287963539e+00,6.283185309164108112e+00
7.891390147631898166e+00,-1.622705703128940247e+00,6.283185307149691923e+00,-2.133117102942400759e-05,3.141592642862139684e+00,1.021274511231414286e-02,3.810792309295621294e+00,3.046721035032131208e+00
