X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
4.244768330593936767e+00,-1.543264525084611316e+00,-1.284708968598222102e-03,3.838630223800866492e+00,4.498081845854673411e+00,4.894340426752921580e+00,6.031866246421245137e+00,1.341007744204593344e+00
8.605181169957513000e-09,1.357497336813787259e+00,4.730194209614674072e+00,6.640682405739362970e+00,3.335917388031632402e+00,4.073452758074336266e+00,5.065267776949519352e+00,7.068211856094792189e+00
6.283185429057108529e+00,2.940871326786157258e+00,5.088334611969172805e+00,7.312318460084700211e-01,4.428857095477837014e+00,2.191136450582483963e+00,4.953690659623327441e+00,6.331487147052072828e+00
6.280388496246864349e+00,5.845563069486713337e-01,3.128043326252106571e+00,5.953882986899895063e-02,8.684259003943918254e-01,6.282033183903885210e+00,3.785354668616888851e+00,5.479318593510714486e+00
6.283185729191654190e+00,6.269761376850275347e+00,1.655826155320408999e+00,4.647512022281909516e+00,4.888055075031416230e+00,4.950255975300235534e+00,4.699504595009356578e+00,4.579986761839337284e+00
1.718434762392470339e-01,3.594067043998288025e+00,1.393135565957202449e+00,1.486443095480653342e+00,6.297603709589544962e+00,3.165428829050217718e+00,7.580398231855940416e+00,-1.402731072920392563e+00
4.044670129768385358e+00,1.768231194365680325e+00,-1.553002915468663980e+00,1.474062632326557098e+00,2.312221836176707068e+00,-1.617500963792175561e+00,4.671167332277110340e+00,4.742706125704066800e+00
2.724908935736659377e+00,6.283426187774980853e+00,7.881890440234862183e+00,1.595877363201199772e+00,3.540253722902802380e+00,1.878530179885431204e-03,1.581481203649938605e+00,4.722848292163210893e+00
1.618254169261290620e+00,4.745465845651876791e+00,6.290391950441053481e+00,-3.527841121005168001e-01,4.699255085676745658e+00,7.870405829261473585e+00,3.302312900134591445e+00,3.141486280724625324e+00
2.016531738796372153e+00,3.242506713850596078e+00,1.623141418788454304e+00,4.708457609735686056e+00,2.074320336036138634e+00,3.043916173517895007e+00,-1.537982418731966616e+00,1.563773649834379942e+00
2.663808640122573124e+00,1.519632440875309520e-01,1.506663061993793740e+00,-1.539720133027084215e+00,2.570342783943431630e+00,6.290310105706659272e+00,4.749104617091597369e+00,4.704535663843714133e+00
3.137313481457637998e+00,2.938231405944861763e+00,4.716107969152409929e+00,1.594873462694283983e+00,2.788326300910737299e+00,2.985760793549904424e+00,1.588924647256574785e+00,4.711983196276927188e+00
4.960654949728773744e+00,-7.994791868233462606e-02,-1.367047566739651554e+00,4.743879942472329247e+00,1.730520151771331117e+00,6.435408545256923851e+00,1.379130457733404036e+00,4.674116379124891196e+00
7.277754738992017393e-10,4.678873716748435108e+00,4.386213188475592455e-11,6.449538445056653302e+00,3.141592631036191907e+00,4.633391501416423530e+00,-8.769801860844006513e-05,3.561225937476902192e+00
8.028592044931649241e+00,3.074737845457029994e+00,1.476297350404102593e+00,4.517758919342869106e+00,2.065570285127237948e+00,3.089959471924772494e+00,1.433772833397244151e+00,4.649092722023001834e+00
3.141702672294197640e+00,6.790587936804273639e+00,1.366951509188258918e+00,3.144472361164214913e+00,6.284110960385725697e+00,3.141592572640965031e+00,3.143792993753223186e+00,4.882590633164101135e+00
1.288722426971088186e+00,3.214378508552337532e+00,4.743537414766351823e+00,4.562755961550782224e+00,5.001365184605256253e+00,3.146276809800050422e+00,4.739642295239303138e+00,1.730362620258852457e+00
2.897667404941856706e+00,6.333665496671839534e+00,4.672643884038832240e+00,4.704524806779191159e+00,3.330390866917731341e+00,2.443431711232809528e-02,4.674737626247489786e+00,1.530684975787945712e+00
5.594344097281783945e+00,9.154157481496142168e+00,1.553455861718513908e+00,4.725486419116983861e+00,7.036735609281030257e+00,2.950568422685941439e+00,4.720163887111829659e+00,4.675380212890186016e+00
2.626446183685223090e+00,-6.523414982975240806e-01,1.697940131632859062e+00,1.559533267784725785e+00,8.616633147198244913e+00,6.285603217143638233e+00,7.957605167442328487e+00,1.539168256566352699e+00
3.282135860725502674e+00,5.464338425461581217e+00,7.944845721825737783e+00,4.507591440779106229e+00,2.925840355812373339e+00,6.283543800229599796e+00,1.730235564035402351e+00,1.758763743536973179e+00
6.283536202187784525e+00,5.998118654070063303e-07,1.682885164827590430e+00,2.058690354894959551e+00,4.754866467619406123e+00,6.296525697929665100e+00,4.843190071986501977e+00,1.935625387905280714e+00
6.283145340358504249e+00,5.032259626352248993e+00,4.018995464540581430e+00,1.319885351662258399e+00,6.282780967927420690e+00,3.831483025071083848e+00,2.590199215400400323e+00,4.892362594035879475e+00
1.004780151129764931e+00,3.142411904298716419e+00,1.496679436565973687e+00,4.096348829462215235e+00,6.496679442342483124e-02,3.141809448102363067e+00,1.666213031011606560e+00,4.183153333779780603e+00
3.016595162756709581e+00,-1.489622060898380083e-02,4.714726005349469062e+00,4.797942850558657213e+00,3.141590772772852702e+00,6.352003545534313567e+00,1.584867473888661227e+00,4.859475640301856636e+00
2.612467180929641142e+00,2.613208467775278709e+00,1.509311033390146939e+00,4.662437876845380913e+00,3.138399784814696947e+00,2.581168320788657322e+00,1.502481031525060740e+00,4.602066080508518731e+00
6.762009238260926480e+00,5.839645141744286505e+00,1.129576482318308761e+00,3.141589186504861075e+00,3.154050841515042780e+00,3.120684095588049267e+00,3.138231476211673865e+00,1.275040017229764011e+00
3.090183917852216577e+00,3.933882077317398362e+00,1.482164805531355878e+00,4.564239465955882480e+00,3.623792655169209898e+00,2.480230003069762823e+00,1.450841353496962194e+00,4.569535171655482841e+00
