X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
4.733277562439260677e+00,4.613353515709296637e+00,3.141589191260956593e+00,6.283185311175071952e+00,3.141596479795272678e+00,1.542010643302344164e+00,6.283185307168999145e+00,-2.532596053244254540e-12
3.141592653587095274e+00,1.513388597673132718e+00,2.577013265620410998e+00,6.283185927710984942e+00,3.509554579326433554e+00,-1.467655079264812867e+00,3.141614557130220753e+00,6.283185307200805703e+00
3.141591729536955313e+00,-1.569205139289308271e+00,7.965500331921987254e+00,7.393447062273177828e+00,5.582192091552004243e+00,1.494230170757314236e+00,4.548950446021307492e+00,5.145888630606262559e+00
-2.264612786039513299e-05,5.147622400590836200e+00,1.660591493513242201e+00,4.604077694118822173e+00,6.283857843811206934e+00,1.001779077795055706e+00,8.066985036221707261e+00,-1.707901978968489498e+00
6.283518589373588981e+00,3.127341515596743893e+00,4.863794632082877101e+00,1.538910237615589427e+00,5.002197079196897711e+00,3.252149346252771966e+00,4.775642582631884459e+00,4.755265827096557985e+00
3.155438178552686157e+00,4.172109163597140125e+00,4.699843621723419851e+00,1.588670793731040476e+00,3.005407284436744764e+00,2.174008622381474520e+00,4.726193707431221469e+00,1.583596067945887587e+00
2.277690833698063244e+00,3.015478558023764410e+00,4.736609370944819375e+00,4.710726449094026158e+00,4.136934275175811138e+00,3.211698534510825542e+00,1.551796377953505557e+00,4.713037599876622963e+00
2.571663354578157978e+00,7.592745569515778392e+00,1.602465629640384304e+00,4.709250716483976973e+00,-2.378385107409727528e+00,1.345778460040269131e+00,4.682793165542158853e+00,1.573364266099262831e+00
7.666974141819967725e-01,2.692196055126832910e+00,4.713880336432904272e+00,1.583626196548976628e+00,7.962539772737816657e-01,2.554977216310700516e+00,-1.570309151353646016e+00,1.584630997823745169e+00
3.840686538599485278e+00,3.143929419689024840e+00,4.765158420968692354e+00,4.700569329555508880e+00,3.835498192910995918e+00,3.426927894180415546e+00,1.519979485627156901e+00,1.584431987073717352e+00
4.953531765755152527e+00,3.169826101568828047e+00,1.681362900473885480e+00,4.688081748613426747e+00,1.332325553977570687e+00,2.699070271915145813e+00,1.673445980413085676e+00,4.675469013931882856e+00
-3.802996417092500189e-03,3.150674988655519648e+00,1.683877864810346292e+00,4.685303015301754748e+00,-1.079371309031032511e-01,8.531087850067594403e+00,4.573624321270607140e+00,7.871203334213172198e+00
6.314363795215152564e+00,3.141742398916170131e+00,1.715285222777523488e+00,1.591840873508190146e+00,1.180217546834784192e-01,3.063391356460308135e+00,7.964110284322885924e+00,4.503022341995608357e+00
7.230474595400171311e-06,6.283185920885616227e+00,2.168604845720699004e+00,4.560523657982891166e+00,-4.814620922631059992e-07,2.377131669810609527e+00,2.448240129391497266e+00,4.793037614531409751e+00
6.283374036835334131e+00,-3.123237162860062982e-12,1.905112957724568234e+00,1.726418934418688211e+00,-4.020067556166972322e-07,-7.442538103118422343e-01,7.793637520140562991e+00,1.381546852111147361e+00
6.282930360746550313e+00,6.283185307166774258e+00,4.691830808014382015e+00,3.660482737766851180e+00,3.204035345374504740e+00,-2.435331641001197987e-05,9.393026209308149099e-06,3.141595911513517692e+00
-4.835610513891760998e-01,1.624675231160770415e-05,1.356975666237798306e+00,3.141567591686913907e+00,3.153357485958534046e+00,-8.705210935632324685e-12,2.798248355220775085e+00,3.854664828739228000e+00
7.051566407488613741e+00,-1.044377311767125338e+00,4.678699533415542788e+00,-1.281602356537060228e+00,6.283185304815931183e+00,-3.975103145507974617e-11,1.663611160772525466e+00,4.690511195342012662e+00
5.941820255025681341e+00,1.810470650475746845e+00,7.605392455793827944e-01,7.957993058108361772e+00,6.283170621875749262e+00,6.283191835429290606e+00,6.943855706505270398e+00,1.836891780668804541e+00
3.141607029638556980e+00,3.646159864308316401e+00,4.657757493436570861e+00,1.609896812628845764e+00,3.113400922649323999e+00,3.199058847319145027e+00,4.659822262670070714e+00,4.750665346765185149e+00
3.141637836061720979e+00,5.996748384400603094e+00,1.752633746874620257e+00,4.730153112943519034e+00,2.704243625253814898e+00,5.553235109055657759e+00,-1.743297983879534829e+00,1.552835866787501518e+00
3.145129834445583139e+00,5.473250782827617122e+00,4.594251487414283019e+00,1.598665056083592662e+00,3.196451028547345086e+00,-1.226739658938416112e-03,1.672488016938379340e+00,7.909713818166032695e+00
3.407626106011070188e+00,5.670609322945744601e+00,4.621806172226025744e+00,1.614712317953589382e+00,3.194049939667547466e+00,4.182682542470566450e-02,1.661760497833638661e+00,1.624435088341047440e+00
8.460150442581324981e+00,5.378170915978378375e+00,4.484986226605276016e+00,1.644175796174440096e+00,3.098816289025114745e+00,6.072797866194123984e-01,4.562677735008588087e+00,4.609737112800921466e+00
2.649595747571242832e+00,7.611271307807261355e-01,-1.642408544717301355e+00,4.574415593096535559e+00,3.141543032568555383e+00,1.955778683731683176e-01,1.615064105343687828e+00,1.740705328208137947e+00
1.402120945828611687e+00,6.287785529102126958e+00,1.689410091212704579e+00,-2.148512334960216652e+00,3.141613357717279786e+00,3.907871947880406344e-05,1.495138326473050672e+00,2.137601612399546269e+00
4.079210682699527801e+00,6.283185306332754294e+00,-1.521296426704816795e+00,1.986475905742559611e+00,3.141592653578955563e+00,-5.864154006938009504e-07,1.694328517911741105e+00,2.206961767366532712e+00
3.141639465156066624e+00,6.283185307162962197e+00,6.283185303897216301e+00,8.205665906011885724e+00,3.141592143794465386e+00,-1.487360936796090938e+00,5.327114302266123147e+00,8.925165313641943987e-01
