3.848884257182009883e+00,8.202618491974911663e+00,-2.874092345674541349e+01,4.294841309803762441e-01,7.189667372419978442e+00,1.964375943596722740e+00,-1.067702489994777970e+01,-8.610883149289293437e-01
-5.808577650183981866e+00,7.311394699111974482e+00,-2.698712255855245701e+01,-2.344952675154506672e+00,8.516155488396247364e+00,-3.462253923763940922e+00,-6.447151054339984810e+00,9.022948529643404214e-01
-7.380237928753916599e+00,9.913626251991541238e+00,-2.293540987208227833e+01,-3.268779786787575414e+00,6.235507435573534707e+00,2.510914142533226201e+00,-5.907964297235849038e+00,2.439389299318702464e-01
-1.141455244338682462e+01,1.160795618520624828e+01,-1.903604628192362469e+01,2.525409336880794497e-01,6.291239136415192057e+00,1.306448583037322475e+00,7.610333496493801864e-01,2.545417095041820232e+00
-1.575273304967599053e+01,8.968042958495775707e+00,-1.879541508375128700e+01,-2.975538293122343081e+00,3.679119011966603736e+00,-1.280124482539259090e-02,1.405899632705515323e+00,3.383052821380339581e-01
-2.257106157780859235e+01,1.068206701354581156e+01,-1.312020973660230183e+01,2.498949715851075393e+00,-1.648272044118413104e+00,-5.601125948317100534e-01,3.198775822150211390e+00,5.080566438601969992e-01
-2.636650458790232676e+01,1.253400909703537458e+01,-6.626727978895938342e+00,2.321666923972520280e+00,2.972485239944773205e-01,1.760925238828195516e+00,-2.806877957091145070e+00,2.890392822481401947e+00
-2.974473953102970825e+01,8.058642832537918466e+00,1.386451880869108200e+00,2.522128840822582152e+00,1.053733029498747253e+00,2.444514517431001899e+00,7.032164715232783747e-01,-1.875034070386302210e+00
-2.736056591503644597e+01,1.119386951769562089e+01,1.553825489805975124e+01,3.055346213908139319e+00,-3.531695270649551688e+00,-3.228993033971173432e+00,-1.556760363973860084e+00,-5.014222699884207657e-01
-1.733225448649291067e+01,1.185780913035832462e+01,2.325333234516215342e+01,1.200013302163176698e+00,2.474089143869951712e+00,-1.484577666834024479e+00,7.011516556467027872e-01,-1.885966269998957223e+00
-1.317533330513161793e+01,9.720533947347613335e+00,2.472591097952729555e+01,-2.881560428169251065e+00,-1.152951887807106113e+00,-6.954955063283613237e-01,1.982227125654560940e+00,-1.159976479963274354e+00
-4.089684193921631739e+00,9.382501531115412519e+00,3.067889155781201538e+01,1.028817841251606913e+00,2.572271768010425119e-01,1.685187957412616733e+00,3.839883729155765257e-01,-9.164453079340404429e-01
6.115218324272062134e+00,1.280440736807960000e+01,2.693606916971336318e+01,-1.570932226466639214e+00,1.467357177435637094e+00,2.878432303831327532e-01,4.406672159107490216e+00,-3.077819385134834551e-01
1.199745914856016960e+01,1.269532492355010156e+01,2.236013817918519209e+01,-1.674725093330436509e+00,-1.951782790168703041e+00,-8.327980569787355458e-01,8.256979422865008189e+00,3.979700056951844811e-01
1.311331933971850283e+01,8.529797817289756168e+00,1.720936266188050467e+01,-1.039944048354292772e+00,-4.108845543437789516e+00,-9.509387095967238857e-01,8.104851842502066361e+00,5.512926055387431523e-01
1.199876002584075607e+01,6.938365317907385865e+00,1.633403653898513141e+01,-4.108531794333847992e-02,-7.327608847409667447e+00,-9.334400215180966853e-01,1.115673176555672086e+01,-8.571341974033750422e-01
