2.766488194465637207e-01,2.000000000000000111e-01
2.388821840286254883e-01,4.000000000000000222e-01
2.341551184654235840e-01,5.999999999999999778e-01
2.528939843177795410e-01,8.000000000000000444e-01
2.994377613067626953e-01,1.000000000000000000e+00
2.771122455596923828e-01,2.000000000000000111e-01
2.428691983222961426e-01,4.000000000000000222e-01
2.538225650787353516e-01,5.999999999999999778e-01
2.489293217658996582e-01,8.000000000000000444e-01
3.015773296356201172e-01,1.000000000000000000e+00
