2.122862390124751997e+01,5.075978746838992528e+00,7.151284256185348465e-01,1.103045518133149300e-01
1.055818478547614703e+01,6.473467860277994923e+00,-9.608934519483661729e-01,-1.211923691305122119e+00
-2.716870291170456309e+00,-1.659971118210541663e+00,-1.104131034155016344e+00,-8.785166719225706577e-01
-1.340561217442634456e+00,-1.093319867071122387e+00,6.525260130305955641e+00,6.433247738610590183e+00
1.213545893183520574e+00,1.894368980504365085e+00,4.352978556545107125e+00,4.442642433573462668e+00
6.960043455923914379e+00,3.838690581469643259e+00,-3.325257179945941277e-01,-3.604362611395258709e-01
5.229256933151858355e+00,6.155859962260949558e+00,9.312558705037989049e-02,-5.068512475560697089e-02
6.059190066375085060e+00,7.468639628237304429e+00,1.802035198544252037e-01,1.510110302266213234e-01
-2.954847515722484608e-01,-1.407821218171096400e-01,1.750335748579374240e+01,1.752830856416128213e+01
7.058483792883613717e+00,5.322205699422718261e+00,3.885677725346629030e-01,3.433897452611291978e-01
6.529064467842208508e+00,8.074062129745835037e+00,5.635259851953887747e-03,-1.447896322945851390e-02
5.226475242407775390e+00,5.241645774328669738e+00,-4.138643022987243958e-01,-4.171298901562981998e-01
2.658407644959809857e-01,5.012513987982208236e-02,8.167502413960967544e+00,8.158588787975908474e+00
-4.891916487560942634e-03,2.911119149592883648e+00,1.437788810877475898e+00,1.579416369049211788e+00
7.616521308779397259e+00,3.322976883259868508e+00,-5.069545038291451561e-02,-3.285765381818684938e-01
2.054303284608844038e+01,3.282986334240684201e+00,5.928837313147653498e-01,2.858370244749881134e-02
