X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
1.384366413675289120e+00,5.402140438810078216e+00,4.077991815900219308e+00,2.150580076954978548e+00,3.154346887009943146e+00,1.281678089094864026e+00,-8.867661379430857166e-03,2.230132305645869395e-01
6.215529948924229053e+00,1.269828790235434601e+00,7.723855238326080119e+00,4.173167342890402587e+00,3.160550745912876991e+00,4.493579128298771153e+00,-6.207559904108159166e-02,-1.012182699263614261e+00
7.083147534399619083e+00,2.869152741389321415e-01,4.620179232420210447e+00,5.367284611890881685e+00,2.617134535814266805e+00,6.888183427583356888e+00,7.850508217270004252e+00,6.249916990806258177e+00
1.798632213737225261e+00,6.352326260354725029e+00,1.225934099769332652e+00,7.806943402890171413e+00,-2.422662437044465628e-02,4.643578362893880929e+00,1.352221361588349158e+00,4.390880409072646096e+00
2.932116719209573730e-02,1.483004028445170874e+00,1.919913585539826606e+00,4.566104718357350656e+00,6.284999872728355363e+00,1.678311575342332995e+00,1.842459840011266170e+00,-1.602208820128688371e+00
3.989362619181080039e+00,5.540530742844729239e+00,2.203447786627791505e+00,-2.075365900825505427e+00,4.172034769765802231e+00,3.354143675081257658e+00,-2.516993132890547713e+00,1.685429267731829883e+00
1.320731237101284261e+00,2.627547497983498292e+00,2.452494814925694655e+00,4.147102958252278704e+00,2.480704739071308840e+00,3.125829457476835049e+00,8.261907906330256068e+00,3.625888762304077861e+00
3.282310828034173955e+00,6.772904970586665074e-01,4.368933327841116210e+00,5.076311516057192996e+00,1.770307824276569519e+00,3.127849637427015494e+00,3.221503568033470266e+00,-5.918541215485344925e-02
4.645740628480399259e+00,5.627085143388811161e+00,1.874793126658697240e+00,5.017873090618397036e+00,3.597947364825938354e+00,6.801956208407491822e+00,7.938713499667163553e+00,7.924193096288011162e+00
-5.852415484033999249e-01,6.390794320921808769e+00,2.402934270878477996e+00,4.235005215551183255e+00,2.879786130412167910e+00,2.449868940191052502e+00,3.070036812741892884e+00,6.693677662295811182e+00
1.852630474270546612e+00,3.163877996597667330e+00,3.152050976881611621e+00,3.122174506005758854e+00,7.854911785042083316e+00,1.320394214582140853e-02,6.304691147301947574e+00,2.182080316754034133e+00
3.355629580627911501e+00,2.007166571380434750e+00,1.072343852209355575e+00,3.767306097882230365e+00,2.647984546188908439e+00,3.831275089088463925e-01,-1.540621557368784034e+00,4.374927740544232613e+00
-1.270070814835386974e+00,7.141014012542393985e+00,1.162684926289809162e-03,3.983124454844579887e+00,4.699800390775544123e+00,3.011139808226097170e+00,3.133514656079356975e+00,6.289306194419341800e+00
