X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
3.343371222250910435e+00,3.161448634943360148e+00,3.141592428371283496e+00,3.141592653590536521e+00,6.288819612866953790e+00,-4.042035659401759240e-01,6.283185307083464899e+00,-3.141592653537799595e+00
3.141516227039096609e+00,4.473235665391212201e+00,-3.141619632938198237e+00,3.141592653587517603e+00,2.003864969729316492e+00,4.699576729075769066e+00,3.656814590771379303e-09,3.141592653769213594e+00
3.071951991783218094e+00,2.433304002424239609e+00,3.139793911794423575e+00,3.141592653387486056e+00,3.227868867869868374e+00,5.648131991663883689e+00,6.283185317055488106e+00,3.141586103329668589e+00
3.043005327394212145e+00,3.157895315035406103e+00,2.487954122536451818e-01,3.141595653411576095e+00,3.142776200992060787e+00,2.487923264047574357e+00,6.283185119864903356e+00,3.141884497410082133e+00
4.391385766523672185e-01,3.165245665274174058e+00,5.537152913020979179e-03,3.146376951998883786e+00,9.426746043134039965e+00,7.093338367462561633e-01,-1.375763568948349183e-02,3.138627732305823148e+00
4.611637055361311965e+00,3.141279987041749600e+00,1.326754276952930578e+00,3.141179336501914499e+00,9.390016579798095009e+00,8.266477167532944037e+00,-1.540511743140630108e+00,2.763561416349343158e+00
1.627409781747144235e+00,3.140737144365057354e+00,6.387435814674597978e+00,2.902387149659327648e+00,3.141668558537821010e+00,3.142171615709154597e+00,6.722384485689737232e+00,-2.632424507933740720e+00
-7.846227432381673583e-02,8.636757370903257680e+00,3.298353385384484859e-01,1.179634985979739259e+00,3.140825171478268452e+00,3.141681831919355794e+00,4.100794563023138828e+00,2.679101458172620909e+00
6.308988867531490463e+00,1.190428223625949133e+00,9.357826241422799285e+00,-1.074150595064594371e-01,-1.287973583033127090e-01,3.139903759767926683e+00,7.494829325464118064e+00,5.368414427840428438e+00
5.334972590466081854e+00,3.484707975346993170e+00,-1.608509849715712647e+00,1.180191514671531161e+00,-1.453784662662982279e-02,3.141785387167927102e+00,2.621407524757897178e+00,6.734429180330409714e+00
6.909095218957421736e+00,3.789336589127901167e+00,4.254191341698146722e+00,7.395302575792341848e-01,6.281571573788067298e+00,2.711431546237201839e+00,4.844737285798401238e+00,2.850850406193839337e+00
