X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
-1.887452415004974016e-02,1.525865780134534333e+00,3.923327310046900163e+00,-4.977012244968856300e-07,6.283185637166466719e+00,-1.104004477632112291e+00,3.141592653577605976e+00,1.263557147660519853e+00
-1.573014284736573079e-07,3.169736829223769092e+00,4.597182987769257601e+00,5.326370229261634393e+00,-2.401931021435497193e+00,2.245874485267523202e+00,3.141591639415994397e+00,-1.562476779651978885e-11
1.952547872951322816e+00,5.465542521411421717e+00,4.929972253738442944e+00,4.884446670116845191e+00,3.141592647243839131e+00,6.696953481757484283e+00,5.174611071038152765e+00,7.800249633435461405e+00
2.431930388656061037e+00,3.141594727011949750e+00,7.684250639273378702e+00,-1.536676456028974957e+00,3.141631479405655014e+00,3.067678800041423681e+00,1.673328804539662817e+00,1.540756469595868428e+00
4.871417724949078654e+00,1.023002454145812035e+00,-1.629390392400698273e+00,-1.413564826009724662e+00,-9.272899299133049306e-03,4.054175067159952128e+00,8.050306298709468678e+00,4.985153427924987390e+00
3.141592653461696472e+00,-2.639090276465978730e-11,2.550188073549244372e+00,6.283184746616236716e+00,1.993153372394031956e-03,3.170996298153232029e+00,-5.182932660209842565e-12,3.140772877613764447e+00
-2.189180774301213273e+00,7.410266808279081019e+00,-1.654574938004960583e+00,1.260250522321542999e+00,-5.897111546537598531e-02,3.193070383965316505e+00,7.817343796689872448e+00,1.511968280712029156e+00
5.921721144917700685e-03,3.614732311725886493e+00,1.744913882536726968e+00,7.852750212028352550e+00,6.286092759130162300e+00,2.196750636660829148e+00,4.557281338339755017e+00,1.504199646443070248e+00
3.986404436220754466e+00,4.278011629222683077e+00,4.760967535487028002e+00,4.735208438688601085e+00,3.135144876534286862e+00,2.398319427630362988e+00,4.767477547252918946e+00,4.707965988823937131e+00
-9.329204951360734466e-01,4.067497022412133845e+00,1.572182803243933780e+00,4.713895170060040662e+00,-4.963982911117482688e-01,3.796112984969762127e+00,1.594952526283561767e+00,4.724400189160951946e+00
2.107212974246885473e+00,4.005413046375346120e+00,4.709049051673093622e+00,4.709040070106164322e+00,2.395350494978340627e+00,3.519385915016063127e+00,4.718923368600149715e+00,4.718126594500152926e+00
3.868992906300275703e+00,3.980522711503163169e+00,4.716305994778624111e+00,1.573089558420355916e+00,3.162294327517594983e+00,3.462078406082661264e+00,1.589692142819648657e+00,4.706077389149911916e+00
