X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
7.803466169958638510e+00,4.850028772721160841e+00,6.760624391355169571e+00,5.377902927608907707e-11,-2.196992324568245599e-05,3.654527413395367130e+00,3.141592653589635464e+00,3.141592646943463851e+00
3.141975659719614011e+00,3.141362639343433294e+00,4.103376040198938313e+00,3.141592042461734291e+00,1.141094677282074699e+00,9.946677585307295288e-01,-1.163033931129044496e-11,2.724458149455859512e+00
2.270481153826026777e+00,8.998542225194339217e-01,7.340945485390240499e+00,6.283186404560693106e+00,-6.029534635768486472e-01,4.124200897393895282e+00,2.147146898599509246e+00,8.111948297193380952e-01
6.164082854197864059e+00,4.483411790748625059e+00,4.666558168043611232e+00,4.746052231686949341e+00,6.282569866912789180e+00,2.117756747935436668e+00,1.568156894442114480e+00,-1.244062973943727668e+00
3.812483580949084683e+00,5.622723424157722860e-01,-2.609007796108133270e+00,7.480700152967820316e+00,6.283185307175772394e+00,3.141592653587064188e+00,3.141592665863452982e+00,6.283185307193238422e+00
6.283056877299965315e+00,3.141592653050661266e+00,4.654014988793140795e+00,1.566454506145579906e+00,5.323759204380464460e+00,2.378883354333661604e+00,1.601207590160091954e+00,4.793282914166051789e+00
2.472998571018268255e+00,3.142069490224434603e+00,4.748726287327062145e+00,7.884548814384396032e+00,4.306521701020684212e+00,2.082685609022304263e+00,1.554465156287827554e+00,4.673080871051467078e+00
4.796545144375975234e+00,-1.983833604005823172e-03,4.721917826234100168e+00,4.696937547822667369e+00,4.685480364675648879e+00,1.158504303886561670e+00,4.778177727234413474e+00,4.704724841087300824e+00
3.128373401704417578e+00,1.996353023685573311e-02,1.523270750319581923e+00,1.597143487862125344e+00,4.244580601666974928e+00,-8.586848386018487433e-01,1.535494756468799959e+00,1.583607131971024096e+00
5.183657076021073173e+00,3.676769200320473718e+00,4.553071366454516600e+00,1.419405083917556487e+00,7.812910565619255010e+00,3.134680176865421330e+00,4.709599523126156484e+00,-1.410591812544453205e+00
4.318669901116039433e+00,2.449378474590989896e+00,1.293968395546440275e+00,1.890815751880536633e+00,9.284297646268417026e+00,3.141606942222596288e+00,3.141604644407697045e+00,-3.141592655745922613e+00
3.631260181016592536e+00,7.912827519232257245e+00,3.686132001109081902e+00,1.821865018599217789e+00,-1.154135891905197830e+00,4.363136753476396499e-04,8.117585294714579902e+00,1.241124379965366842e+00
-2.722041108382701413e+00,3.235511702069430839e+00,3.141578744387017341e+00,3.141593350028757392e+00,6.283185327134478193e+00,6.283185289697389209e+00,-8.255920832628765862e-10,6.283646572417546317e+00
