X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
1.712660059306695404e+00,4.654556261371356918e+00,3.141592498596093463e+00,3.141127951123233952e+00,4.083551140546847869e+00,1.906075134369660029e+00,5.409360176306381440e+00,4.981195597616397741e+00
3.141596642701729891e+00,3.141593162161396169e+00,4.544986740302012329e+00,4.708557091108549031e+00,6.995642949387590015e+00,4.124519348806153118e+00,3.141592653635368215e+00,1.744946227936029270e+00
4.452336289992218532e+00,5.201097288243049732e+00,8.524102868785252934e-10,3.141592653590522310e+00,4.056301815859723132e-12,3.141592653597781837e+00,3.141592653527477186e+00,6.283185307176272438e+00
3.138299069843035749e+00,1.009909519183064486e+00,4.535949482690949885e+00,1.634183213417680580e+00,1.483297037426493770e+00,4.244905086568360630e+00,4.273727454144006899e+00,4.811337671443905784e+00
3.139300532167985658e+00,7.029398484634549860e+00,1.646281485675477940e+00,1.469626849882508468e+00,2.149357697491418584e+00,9.709209340317439541e-01,1.518894089394478231e+00,4.771042880042026368e+00
6.175074524222746497e+00,3.141739320695288828e+00,1.552473880312270182e+00,1.594024764981951003e+00,9.986963212024714265e-01,4.074529405512362423e+00,-1.612156546843795502e+00,1.573261484016778233e+00
3.138234410529840090e+00,3.112469660566823393e+00,4.697978061201941280e+00,1.611556592107152408e+00,4.114441781681508203e+00,4.277117516384480567e+00,4.795838337965783182e+00,4.596949462647985207e+00
2.372622693504001568e+00,3.504898858672800710e+00,4.648210192803152729e+00,1.568500543957006332e+00,4.277141449190263067e+00,3.920993267562779216e+00,4.484310092322479235e+00,4.785110681715611491e+00
4.521114416617826315e+00,4.607486996201794582e+00,1.479858954896291046e+00,1.667182312793138887e+00,8.855292210866598790e-01,5.721721048313360036e+00,6.995703440593858957e-01,4.359140113192543353e+00
3.141592653569491578e+00,3.132880921348727199e+00,3.141592868983980491e+00,6.283185241153783629e+00,8.469147240976863203e-12,2.951600957707065938e-13,6.283185307180913171e+00,3.141592665100422010e+00
3.141592653612879982e+00,-4.606748416572057503e-05,6.283186598270601664e+00,3.141592032580649008e+00,6.283185307179753210e+00,3.141592653590410400e+00,3.141592653589263318e+00,-7.027337778378098467e-10
2.082820505430658109e+00,-1.662598413923322971e+00,4.681370513316512216e+00,4.850360835163958662e+00,1.005433677876001131e+00,2.759540204030632271e+00,3.963810656707355662e+00,1.171416496597017298e+00
3.711504898417544496e+00,3.218925968407559068e+00,4.733648511806713088e+00,4.666656892535034018e+00,2.257718457412551061e+00,1.914130762415432008e+00,1.432028237125833936e+00,4.602951688027505206e+00
3.999621876439646839e-01,1.414783416538949901e+00,1.525791648630471675e+00,4.650292685326143705e+00,7.236345928598847621e+00,-1.652804421234558507e+00,4.740695132280102086e+00,4.643376267315757921e+00
3.177906208757020678e+00,4.455962836462480148e+00,4.619430441043845370e+00,1.342318776798212099e+00,3.145352110041041094e+00,1.290231921671201709e+00,4.523295087267995562e+00,1.266358107449108150e+00
2.335829044530504661e-02,3.115802050786096178e+00,6.283185307371064177e+00,3.141900496960543521e+00,9.424777960624812323e+00,6.283185307187951096e+00,-3.141569691562602795e+00,6.283185321096018683e+00
2.183756225741784629e+00,1.065140158071981924e+00,7.846942795527438008e+00,4.856897206608723927e+00,3.141533923725169153e+00,-5.096850112110251629e-01,4.384902598423562559e+00,-1.120871288241658936e+00
6.911573733802477193e+00,-1.384850767016080654e-02,4.701426263780923875e+00,1.654536063002874924e+00,9.359566744238384528e-01,-1.225230104924870167e+00,4.796533084574559069e+00,1.687615942745226860e+00
3.561389091802664719e+00,4.951646926945662663e+00,4.704762909795404013e+00,4.718394260400222251e+00,4.187678321173590845e+00,1.376338583577736863e+00,1.620774022510451218e+00,4.735508980387673539e+00
6.394784194328251292e-01,6.097345864216713318e-01,4.736388634490017679e+00,1.578440392771496281e+00,1.139234507827005860e+00,1.152615999716018136e+00,4.772270801645332128e+00,1.583722812366376242e+00
5.165120164253633739e+00,4.111469451366177807e+00,1.590031462889271774e+00,1.579091494882543190e+00,4.922422870849498366e+00,1.855238292649118437e+00,1.613902800623919331e+00,1.583379071751904288e+00
