X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
-1.610182645077322387e-11,8.192319768771469057e+00,3.141592653595334461e+00,-1.273414464034719999e-08,6.283186176526967870e+00,4.699052407729459091e+00,3.141590978008260038e+00,5.373026455050680994e+00
7.634866519313148636e+00,2.882127925312745612e-06,3.141648438725031856e+00,6.141110045446933619e+00,2.044587456913433163e-11,5.303842830432448530e+00,4.914543619369390548e+00,6.283185291617110479e+00
2.456403804823381165e+00,1.045141373186510307e-06,4.990196657260534074e+00,1.564102831115040004e+00,6.283443464850374305e+00,6.283160704990021550e+00,1.705788974304675021e+00,4.639604610459286071e+00
6.295800622543322511e+00,-5.271576359105453746e-02,1.500912163790097287e+00,4.645691223692721472e+00,4.842779496512753745e+00,6.299775958849218149e+00,1.499273001785456083e+00,4.519750987244504969e+00
5.016804723092018747e+00,3.142434773253083069e+00,1.764598247733466962e+00,4.702305697656689709e+00,7.365028438672157840e+00,2.113316700618769861e+00,4.329161561074790221e+00,1.577309966791197615e+00
3.145797863213094736e+00,3.237135951391604483e+00,4.745829429198031413e+00,1.549399714756545698e+00,2.294867170361239772e+00,4.205372093380750798e+00,4.779702936626708976e+00,4.750394074581048898e+00
2.565569263553742374e+00,3.153223048586295096e+00,1.549391482618366123e+00,1.565846064149722272e+00,1.933616694476884446e+00,2.264201229416150873e+00,4.763532822420692092e+00,1.556358939069625524e+00
2.870990580715185647e+00,6.222775300881408178e+00,4.747637745330568926e+00,4.716884563856560852e+00,4.092852631598199231e+00,9.256688860722533940e-01,1.502514056374142148e+00,1.562195907457843314e+00
5.430578575543887787e+00,1.686216362955443027e-01,1.581231566051232607e+00,1.576519914901268971e+00,5.129428180725238207e+00,1.108106090375559072e+00,4.693491277228250880e+00,1.577738422418272002e+00
3.152938469356117324e+00,5.485916911175713118e+00,1.565159572570747226e+00,1.570464738726765175e+00,2.220276099535049230e+00,1.176328482455831548e+00,1.558854277546435130e+00,4.711639691982168365e+00
6.225438340175036167e+00,2.521280543830655585e+00,7.850572876693807878e+00,1.573059250663294550e+00,5.484425222452074422e+00,4.277241236235456157e+00,4.716165917106344807e+00,1.575319167986744429e+00
3.144864047499830395e+00,5.610127905252745073e+00,1.576878090153583489e+00,7.849716671425517767e+00,2.482324141663800887e+00,5.137752686809458069e+00,1.579852896707039100e+00,1.558623412171437961e+00
-7.660337257446198610e-03,5.980818727834941839e+00,1.554950939085189221e+00,4.709589477576191285e+00,5.602678375098866681e+00,1.089093626123011971e+00,4.735548332029138940e+00,1.582201721278356343e+00
3.011769249116887703e+00,3.424245288242093288e+00,4.645366960430594716e+00,1.574619187264472808e+00,3.878593100790442616e+00,4.205716029650769627e+00,-1.658058825820724946e+00,4.710370033303126647e+00
1.950126790817457767e+00,7.046311126185208495e-01,4.804314826198029742e+00,1.551392244287670641e+00,1.556867008646519945e+00,1.141877082072036975e+00,4.824443033688465832e+00,1.555472274576842784e+00
5.915638520907013032e+00,1.284453914186182599e+00,1.622391763483494787e+00,1.598368141316985014e+00,7.437825981729166536e+00,4.833492068043056200e+00,4.646759329518540760e+00,1.571483867184653382e+00
4.115875769922163308e+00,3.139264527761717716e+00,1.471325180370340435e+00,4.697176419137918835e+00,1.799663905258273688e+00,2.245184382372734433e+00,1.487201249489115806e+00,1.707605564070223458e+00
-6.923777752193739365e-01,3.787008570301241051e+00,4.531159727095166900e+00,1.582212107052838324e+00,-1.336373679213840315e+00,1.991071166585530294e+00,1.595553043667790938e+00,5.047745940457825320e+00
4.203832741595271649e+00,4.632139780739763957e+00,-1.403735714477342800e+00,4.740496034442689854e+00,5.983858702626141748e-08,6.283284882562099938e+00,4.055757928913427790e+00,3.014494702244310709e+00
2.321763872593118894e+00,3.172866891244311205e+00,-7.823676399477942022e-09,6.343562147710216870e+00,-3.097333926666197758e-12,6.283185171231293609e+00,3.067901489796369230e+00,3.141592621477657055e+00
1.950699949993333515e+00,6.622714451040097927e+00,1.746873104031080093e+00,4.369785852700377227e+00,5.279186573860863874e+00,6.712791412750638287e+00,4.513930305832898782e+00,2.024839121973952327e+00
2.740632195989086028e+00,6.590906417792241179e+00,1.599653658764135455e+00,4.909317205841430720e+00,2.311819397642136842e+00,1.106192794410451707e+00,1.602841424616225474e+00,7.600820716638780894e+00
2.226341348351294158e+00,5.800185974431537161e+00,4.673153616499825524e+00,4.703012479940968937e+00,4.388044615437491025e+00,1.112446457073309691e+00,4.646006355514759711e+00,4.714310939502300180e+00
5.336602789568495986e+00,5.738611978640276945e+00,1.562931027124777161e+00,4.735103086244078163e+00,7.564339177406091075e+00,1.164731360537176297e+00,4.725978724599729119e+00,7.825345568060168233e+00
2.883382520027339968e+00,5.556388651825931113e+00,1.581444003060372916e+00,4.718800738000500594e+00,2.064667953889428809e+00,5.114446689941681612e+00,1.592219668459049720e+00,1.553073769977633578e+00
