X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
4.540965695259632007e+00,3.141592597663232844e+00,1.760980468185839420e+00,2.152383314630252897e+00,7.759270425469320998e+00,4.342165227694139595e+00,5.607716267395028709e+00,3.141531844922868633e+00
1.252873419533605315e+00,2.720909935697773339e-05,2.026379949373736888e+00,2.964026554490957199e+00,4.356489313102058780e+00,7.271608348456598314e+00,4.090407757461760774e+00,7.784837997909637153e+00
3.139416513305020029e+00,2.028803660843739198e+00,-1.660315744013547201e+00,1.327525225031353617e+00,4.152219247967867233e+00,3.124105934748766966e+00,1.600970720576930129e+00,1.563363422198401631e+00
2.850330101728107746e+00,2.832494754591072805e+00,7.782163213599511131e+00,4.479416114821704653e+00,2.418129191069776862e+00,3.609945699044248446e+00,4.751650047032574875e+00,4.513942919150471411e+00
6.301821767568647203e+00,5.465059203684753619e+00,1.598963442037866889e+00,1.412572715224341691e+00,6.174528489644207419e+00,5.460572528322532371e+00,-1.619515191527358677e+00,1.430016151549780457e+00
6.272985888450286041e+00,8.076332741583087227e+00,4.748489976853881522e+00,1.680610662300614733e+00,6.675853802872805609e+00,4.125390821302863387e+00,7.841923346724666288e+00,4.624826197885539614e+00
7.070694943899056284e+00,2.061948127712605494e+00,-1.594402040392916442e+00,7.267662256758973705e+00,5.640410183363555596e+00,1.563893337334699485e+00,1.583877097241624954e+00,7.472881214490704416e+00
5.899578001226075230e+00,4.675906547938430968e+00,5.474413495086622561e+00,3.191935909893131473e+00,3.235287082969003691e+00,4.043196803035108644e+00,2.376286444287571520e+00,-6.185967644155634382e-01
-3.073441961229062880e+00,2.892166715245064079e+00,4.699370626913715654e+00,4.164694280777784918e+00,-2.673098153498858931e+00,2.355943936859547616e+00,4.661664947421464866e+00,4.057507877513143235e+00
-1.043688197244834609e-01,2.914426076913551711e+00,7.867942511357800761e+00,1.481140146289076975e+00,6.090134959935177505e+00,3.815440116612887955e+00,4.691595451647193826e+00,1.430988724117920885e+00
5.989896059986374866e+00,2.771774861012153313e+00,1.555333714529660405e+00,1.619493091515456840e+00,-2.283299117962465583e-02,3.011374630408698128e+00,4.752759425836542206e+00,4.648113109997183301e+00
1.740964426937796405e+00,2.877471918361000025e+00,4.628285991649289777e+00,1.605117491066825330e+00,-1.761424857493840923e+00,3.840780851601365509e+00,1.513020578250891202e+00,4.639372378649335715e+00
