X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
2.114146917241045198e+00,4.683159186960813791e+00,4.952414572156737194e+00,6.209119377656337591e+00,-1.587220546256906450e+00,1.659737446367194336e+00,2.162741680199921745e+00,6.223634416688823556e+00
7.862407346253120544e+00,8.608042740156754968e-01,1.969077286131000637e+00,4.563561963067314764e+00,3.141601498132156056e+00,5.303696660861461076e+00,1.718018010497594839e+00,4.572129746390641181e+00
8.031179361844634212e-02,-1.456705104238163184e-01,4.697388905942459836e+00,4.775349796558428395e+00,-6.349909517058844731e-06,6.017554440043175745e+00,4.759841593020121664e+00,-1.453142092885155723e+00
4.152064815598675906e+00,6.696037432403817213e+00,4.631247112845868763e+00,1.567009191818856451e+00,1.734996079989739926e+00,6.518095964632586004e+00,1.634474193301151512e+00,7.861735309889832379e+00
8.746572899550303148e+00,2.167119642261385870e+00,1.571035923550923252e+00,7.840497339605125404e+00,2.477755229923388480e+00,4.055160076805477409e+00,1.525664986431056969e+00,7.912639610495517672e+00
5.410209178699370014e+00,-2.569998953729140650e-07,7.335025713236807299e+00,1.789497701588397938e+00,6.266054360839481419e+00,1.569200698932031068e+00,4.983627809247188623e+00,4.880432219392592863e+00
-1.453295904058388377e+00,-5.714685552997173391e-05,1.809519683836778414e+00,2.117890983695690288e+00,5.808203995671239878e-02,6.279853602867984996e+00,4.473880512754970340e+00,2.934097379720419951e+00
-6.077200167326967106e-01,3.665868276439314677e+00,1.907659332044032707e+00,4.561961278951389254e+00,5.590836894327954276e+00,3.781441241124971153e+00,4.442233672756664475e+00,1.457764136273908218e+00
1.436202087311996056e+00,2.189897909344208582e+00,1.502952454208002386e+00,4.686635111748077342e+00,-1.576810258791016217e+00,3.141754978541267285e+00,1.620197651623617174e+00,-1.584688031625506754e+00
3.444242684612855321e+00,3.087969321441210724e+00,2.087539878987312747e+00,-1.047485669309857093e+00,9.550653034333956778e-03,-2.734875185264020380e-04,6.115002256476745224e+00,3.141579866948817745e+00
