X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
1.710564442124434592e+00,4.861535954175356444e+00,3.276067236206929856e-01,2.424455730140206544e+00,4.796599694557207805e+00,1.579169745617839737e+00,3.710857182433934032e+00,6.143109878998927798e+00
3.141590076198883086e+00,1.723795652770110820e+00,4.377066975917691671e+00,6.096586373599249598e+00,2.033977909878245782e+00,3.039126399113886823e+00,1.242247663302235502e-02,1.740799173248883891e+00
1.687238100780014793e+00,5.030508296891761155e+00,4.937436261908136753e-02,6.878118520286600202e+00,6.274847310698989489e+00,4.731556648758855843e+00,6.292212636913182777e+00,1.311658169758322698e-05
3.777469706468601363e+00,6.283185984657730039e+00,4.563631379112547570e+00,4.459239879988450284e+00,-2.617387060681223954e+00,8.295067282314338986e-01,4.262471400914693120e+00,8.025133688572926971e+00
2.205729098813892897e+00,8.335290875585574938e-03,1.395036773896854099e+00,-1.503143108481587165e+00,3.141585102494820259e+00,9.845996104291036000e-01,4.952397619980658305e+00,1.583017096470248797e+00
1.637369250830058798e+00,-8.843149391866056419e-02,1.555451003453684589e+00,1.631916057854594815e+00,1.763037363103809652e+00,6.381854930187640385e+00,1.594463263633910888e+00,7.886179901403393089e+00
2.074893493250882792e-01,1.324125079855219544e+00,1.588302350147632991e+00,1.550143367423116647e+00,-5.914242694714443201e-03,-1.427181661839382221e+00,-1.588977311097479195e+00,4.708594402497634057e+00
3.110172231050560399e+00,2.876260531576155355e+00,4.656355911262619607e+00,1.588607323339132682e+00,2.684565160101221259e+00,3.326782383775390706e+00,1.612584332810524268e+00,1.579460894830863493e+00
3.139312326358318916e+00,4.000847128244986450e+00,4.753848744199556720e+00,1.566247509394135928e+00,2.735850296803025383e+00,3.866274551761150757e+00,4.775782010114006937e+00,4.727723925199367905e+00
1.553591996650199591e-01,4.062038055823188998e+00,1.532807076906030463e+00,-1.633823266873661639e+00,5.027861447099496672e+00,3.139992010486849505e+00,1.566816614368640170e+00,1.540163726701884395e+00
6.283185356125311927e+00,2.146266988377790508e+00,5.247364549169601489e+00,4.941021170023379483e+00,1.660467647797473911e-01,3.141592655388693700e+00,1.093463106376585392e+00,5.094806984225591862e+00
6.283178496805231994e+00,3.141592653650017830e+00,1.224723025480159544e+00,8.189884355217010858e-01,-1.798950951596710479e-11,3.141592653566641857e+00,9.852464630453519057e-01,5.432722215445401126e+00
2.842552580670557383e+00,3.141592664890274555e+00,1.846110749183022426e+00,1.439984996198977907e+00,7.252370904813984609e+00,1.331204876081137245e+00,4.427764182193484110e+00,4.560542271341536669e+00
3.141555275855862472e+00,6.283185308667021296e+00,7.343796276558848923e+00,4.817843261999640525e+00,3.141592652576936651e+00,4.022432532503292340e-08,5.171992010202408174e+00,5.033018347305104889e+00
2.449423402465040756e+00,-7.448973357266470974e-03,1.555898571729773305e+00,1.400140414801147148e+00,3.141586989560131382e+00,5.313074457681412177e+00,1.421003101783034017e+00,-1.441755039551153361e+00
4.420696829471326694e+00,3.333260655771888015e+00,1.513260984739819293e+00,4.705630006128555642e+00,4.490591724938239437e+00,3.130151418047806722e+00,1.541510071573402474e+00,-1.569642796786581362e+00
1.423103179823368425e+00,7.754372375319764643e+00,1.503089801839660122e+00,4.620308670904108794e+00,4.819153873868223137e+00,1.207935939824257510e+00,1.604593347865332031e+00,4.611535049166893607e+00
5.720722335858181573e+00,6.278734464335349763e+00,1.705918762571659419e+00,4.887234201807758360e+00,5.706849137658196458e-01,5.402954998616495530e+00,4.768975830876578392e+00,1.356704755687397013e+00
4.745149509642147656e+00,6.283185302413214046e+00,-3.747257000662782369e-04,5.324479102978166368e-11,4.755829156434248972e+00,3.141592653587820028e+00,3.141592546340090220e+00,6.283185307185261692e+00
1.552125677419015526e+00,-6.872172826184655969e-01,9.370633858380748027e-01,-1.166666433252474411e-04,4.679612079428501659e+00,3.141592649696888451e+00,4.097869403640158836e+00,6.286545650432524113e+00
7.980667123149927100e+00,3.141661995256229467e+00,1.683073084529141727e+00,4.581577067035178530e+00,-1.621955883547113508e+00,3.513297371293314875e+00,4.854219172777232139e+00,4.624794916748090401e+00
-1.727160305122075190e+00,-5.845462977684128258e-01,4.716115650270189974e+00,4.757867728896739479e+00,1.981256881293004257e+00,6.285264927432621995e+00,1.614808522153204251e+00,4.746176887688862145e+00
2.146255484180184858e+00,4.891842013559691615e+00,1.496418298595428409e+00,7.891387661535558706e+00,7.525720585226205017e+00,4.117258283320998302e+00,4.714776879929009290e+00,4.760658062241346578e+00
3.141592653705101768e+00,6.283185307171517131e+00,3.141525188180208872e+00,7.428166743259942176e-06,1.453961549282663442e-12,3.141592653651442912e+00,2.263767113166012881e-03,3.114281308813072080e+00
2.428998111972775487e+00,1.568040164102012524e+00,1.518768790363209664e+00,1.578861431846719343e+00,4.875120608019694046e+00,3.692023972496901951e+00,4.685945837134693370e+00,1.491877647638443438e+00
4.255165756917478781e+00,2.697256631139998362e+00,1.574529841527925411e+00,1.565015143261375252e+00,3.947601296163806506e+00,3.856417759017733982e+00,4.723474179760997593e+00,1.558103956554495184e+00
2.494353176600361710e+00,1.154175803720837483e-04,4.723000820426918267e+00,1.574009854603563907e+00,3.881481478129316542e+00,6.267163780602207801e+00,7.847174304153221591e+00,1.573501759513765919e+00
6.103083784451186489e+00,2.510003361978971004e+00,1.572043276045090199e+00,1.573002248561892191e+00,2.746784980565686873e-01,2.506670091419834989e+00,1.569804084344238904e+00,4.708268013578913447e+00
2.694874760941158076e+00,6.255106330530826320e+00,4.712648761851731649e+00,1.571569790382363996e+00,8.951299781666850919e+00,8.954755265599677327e-02,4.712238782546060101e+00,1.569903721794693618e+00
6.466829967981407634e+00,3.139727582231786052e+00,1.571735991794728893e+00,4.706652179267622138e+00,-2.082293594711698836e-01,3.115315930291095992e+00,-1.568666716845011022e+00,-1.577597018769811843e+00
3.695232766600503371e+00,3.179176823877038149e+00,4.716754596088962082e+00,1.568730803810254981e+00,3.719158323509865749e+00,3.128607753208935360e+00,1.569698301124130779e+00,1.564124421971753609e+00
2.064852774859091966e-01,4.847832920422770364e+00,4.701705693536081476e+00,1.561921843463021098e+00,6.038490568228284339e+00,4.783588611078397612e+00,1.570221702073767878e+00,1.573454416309087334e+00
8.611383649395131235e-01,2.957207992877996378e-02,1.554994480138011559e+00,1.592954030063308046e+00,7.155552599352037468e+00,6.309062004151619441e+00,1.574067021033866309e+00,1.571350475669361035e+00
-5.476537418735902829e-01,8.022048634401466316e-01,1.628980830494052068e+00,1.535717023542005011e+00,5.902858550152438433e+00,5.524791525553705895e+00,1.593962973107797554e+00,1.559579807776916738e+00
-9.270917663318598567e-01,2.084122973481981056e+00,4.818463180647419186e+00,1.734028924975585584e+00,4.877893498455533994e+00,2.272385722969008093e+00,1.572598980753910247e+00,4.666004724953691785e+00
8.256975344848225262e+00,3.793200626451552537e+00,4.346476639255309138e+00,-1.279047881240657158e+00,6.065332725282035931e+00,5.034423072476791106e+00,4.681817505469786589e+00,1.540731866799844196e+00
3.141594101425380092e+00,3.141598183897700736e+00,3.141592653531232848e+00,6.283185306824368155e+00,1.069954739926460446e-10,6.283185302619571644e+00,5.392947412803948737e+00,2.283032167627089493e+00
-8.033603303063320267e-01,3.141591663773608989e+00,1.551172717128365797e+00,4.839283049417182347e+00,2.497166412261154147e-10,2.171207052550492733e+00,4.676929125244258856e+00,4.881719295001128778e+00
-6.274684778979149847e-07,3.141725139677277401e+00,2.259056772411763614e+00,2.168716004368104411e+00,5.943140980485524416e+00,3.141574626555270644e+00,2.089751890804512069e+00,8.595044342659946324e+00
-1.859880701456920304e+00,7.729229912709023154e+00,3.141592653770689747e+00,3.141592653590203010e+00,4.635321924045472386e+00,1.316035846169679280e+00,3.141592653577059746e+00,3.141592653594639017e+00
