X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
4.440693694209522646e-01,3.771760424074646956e+00,6.360192719810356721e+00,1.119062804255895882e+00,-7.874949682021318287e-01,4.117466231596003112e+00,9.592539095672114602e-01,5.509236911491164790e+00
3.141592653471402929e+00,1.226740689282955987e+00,1.041423317811327687e+00,1.569357752783001825e+00,5.119060130894041549e+00,2.899780089321741361e+00,1.516173172957434367e+00,1.895235740463399265e+00
5.051783773265785094e+00,3.796836073546830281e+00,1.736800662942095119e+00,5.070657220930727682e+00,-1.118524761287575719e+00,3.358817215026015823e+00,4.805881996298820624e+00,5.002889945234650249e+00
4.134883946205098219e-04,6.283184803980237376e+00,1.501920807287830506e+00,1.633138585115218921e+00,6.813402201879692477e+00,1.306706786877552139e-04,1.521266757317478513e+00,1.631748138058759512e+00
1.079136211166701775e+00,6.283186688252897056e+00,1.482393585749798515e+00,1.565852263555975288e+00,4.977771820473940956e+00,6.282563118778852207e+00,4.830568244862321059e+00,1.566347188693856030e+00
3.715711847476119711e+00,6.282718725173518592e+00,4.452430461338642509e+00,1.522270042257040101e+00,4.493811250796526657e+00,-7.080731352975556900e-07,1.855114646748980967e+00,4.707934035636786696e+00
3.141592653594317497e+00,7.769133164842206618e+00,3.141592653628404008e+00,3.141592653479686081e+00,3.726839822907631495e-12,4.754797569341265628e+00,3.141592653584780681e+00,2.386861682577557762e-10
-1.107895414384606481e+00,2.545355901321917358e+00,1.877707196294541303e+00,1.619282213986559693e+00,6.295363813353476168e+00,-2.625693071930292444e+00,1.905091182944836925e+00,4.745687848398859821e+00
7.408963659030292526e+00,1.663825787417855251e+00,1.475152223249726946e+00,1.563705242686848074e+00,4.952414623365548607e+00,1.661923547785942423e+00,4.824717212273897715e+00,1.577729892880192164e+00
3.497344348006613757e+00,8.784038447131147009e+00,1.574049196832034259e+00,7.856731895547274469e+00,3.591350885493293177e+00,2.521813622203311844e+00,4.698132371539275987e+00,1.574914858095143977e+00
2.756273706674725599e+00,4.313431409174098619e+00,4.761962061427953863e+00,1.616020283121145651e+00,3.038124600821280996e+00,8.235133186532209493e+00,1.551382542380252083e+00,4.706087139828129651e+00
5.037529183067031013e+00,8.530935111320735231e+00,1.535638882519276827e+00,7.828747793025195634e+00,5.290027526118411316e+00,3.908164169255080367e+00,4.661264979439899925e+00,4.662707579391233814e+00
3.143107134819548953e+00,6.282503976289595116e+00,4.265056545874099214e+00,2.088224407766515522e+00,6.283149728517935628e+00,3.142684084469909767e+00,6.306582286278318072e+00,-3.607080610348521022e-05
3.211423819844124505e+00,4.124938133283683861e+00,1.460244459111611937e+00,1.508783182199108008e+00,3.822194839915655784e+00,2.571138537194336937e+00,1.456865439647172078e+00,1.516377621690757183e+00
1.684140095270795223e+00,1.661691720043450671e+00,4.636213638100582735e+00,1.678939944569256992e+00,-1.751365451242396176e+00,7.703004026838269347e+00,4.626322622866776868e+00,4.623637582612862396e+00
2.897005410796553715e+00,-1.574059590872180392e+00,4.714196627246955096e+00,7.547891280903189504e+00,3.150713676664500085e+00,4.187633065398714827e+00,7.878230051881083718e+00,1.257501043008934172e+00
-1.572805935042502989e+00,2.500587139780631677e-07,6.283186030864921001e+00,6.283185307104615980e+00,4.741853623965988085e+00,3.141592653527207180e+00,3.141592966648985907e+00,3.205574528738511729e-04
4.265521538704007298e+00,5.461445723675911523e+00,7.811919671077503402e+00,4.913161089315516428e+00,2.032125477535180469e+00,1.526232650291868831e+00,4.723008401780051102e+00,4.930865812154208605e+00
2.999794016263925389e+00,6.296550099315818549e-01,4.675715198565614017e+00,7.902620493656878686e+00,3.122563663706632298e+00,6.164399132481830357e+00,4.670908233918517283e+00,4.696354093604059976e+00
2.871199300410430255e-01,-4.065234642210489580e-01,4.703468781891055883e+00,7.865968761575021340e+00,4.191244806300385428e-01,6.915890055049207064e+00,4.697630994757196810e+00,1.585924524085390752e+00
2.285115767903121362e-02,7.360748269449591596e+00,1.512937041885110689e+00,1.569742152825149839e+00,6.279437769396662539e+00,1.066892261295359745e+00,4.766585287419894179e+00,7.843082578124700888e+00
6.849416609418947921e+00,6.305095117559725182e+00,1.648749104009972433e+00,7.827834746066462124e+00,-1.802549861428468566e-03,6.006545249225195171e+00,7.931423945411929743e+00,1.555695699548448996e+00
