 (2.973266884127272025e+00+0.000000000000000000e+00j)
 (4.038724332407231721e+00+0.000000000000000000e+00j)
 (1.441532497725015460e-01+0.000000000000000000e+00j)
 (6.268391219902670564e+00+0.000000000000000000e+00j)
 (3.416651984416634757e+00+0.000000000000000000e+00j)
