 (3.132522038888150728e+00+0.000000000000000000e+00j)
 (2.786774560754577301e+00+0.000000000000000000e+00j)
 (5.414774924881517570e+00+0.000000000000000000e+00j)
 (2.414770727104995185e+00+0.000000000000000000e+00j)
 (1.409148249333293190e+00+0.000000000000000000e+00j)
