 (4.953910678455202721e+00+0.000000000000000000e+00j)
 (5.550319417330127791e+00+0.000000000000000000e+00j)
 (3.406084035509428620e+00+0.000000000000000000e+00j)
 (6.247350914794279397e+00+0.000000000000000000e+00j)
 (2.730459830208146865e+00+0.000000000000000000e+00j)
