 (3.836474671666629366e+00+0.000000000000000000e+00j)
 (5.612476127698489137e+00+0.000000000000000000e+00j)
 (5.334572897110384515e-01+0.000000000000000000e+00j)
 (6.025884280810180016e+00+0.000000000000000000e+00j)
 (3.360363970992390481e+00+0.000000000000000000e+00j)
