1.157891907998043424e+00,-4.178385889544773413e-01,2.329038616116216431e+00,6.914495312420665840e+00,5.311914291766971274e+00,-4.986147270481336435e-01,1.423547874679788938e+00,4.269298574165806492e+00
3.612030049918944385e+00,1.503713619049031891e+00,3.024871140526067315e+00,4.512084627624840749e+00,2.981949921429783767e+00,6.150121363222903703e+00,-2.912442069502500619e+00,2.753629528251338776e+00
2.726250360574369758e+00,6.605130515088295518e+00,2.447358537238442988e+00,6.283879884801978122e+00,5.722939627990400346e+00,5.853944013176947792e+00,2.873353777099930007e+00,6.106933523719161094e+00
4.228257150868217629e+00,-3.324719359601147062e-01,3.766216737977619022e+00,3.730336664601547891e+00,4.493918875469037566e+00,4.247468055487895633e+00,2.696625723497679150e+00,3.203869119633329099e+00
-3.698051030027869612e-01,-3.640272557496559980e-01,9.445907647709026467e-01,2.739435848857335376e+00,5.802029851536394389e+00,6.525683846622848172e+00,3.884016471007441407e+00,6.858675173429825689e-01
2.595136295991902653e+00,-6.467193198347290783e-01,3.791671812936662445e+00,3.647190940042381424e+00,3.827149108445502712e+00,2.757117754718855229e-01,-2.638104323174962351e-01,6.106720073958776140e+00
9.285887025634668390e+00,-8.247385754933481694e-01,1.165679698755548888e+00,5.400513931518636568e+00,9.787928501836740125e-01,1.862419614028532733e+00,5.011201160907815755e+00,6.186102245860114479e+00
-3.554459948505578337e-01,-1.584688756866314385e+00,-8.589535899770520122e-02,-1.034595881237338588e+00,-1.832665015964899169e+00,3.882467153134880888e-01,-3.477499724627293731e-01,-1.671182892757696881e-01
4.152674806521940098e+00,4.535982729246537559e+00,3.118198553442156573e+00,6.872475400639954657e+00,1.834922211147815396e+00,2.713393283557802516e+00,2.682023604639335979e+00,5.947475037044038793e+00
2.662182116196464943e+00,6.061416531819880937e+00,4.426193011816120126e+00,7.972574888768169110e+00,5.868116728172163121e+00,3.547465621477461362e+00,4.244721220675719664e+00,3.726270683316153409e+00
2.585584362949459258e+00,4.280497599140204557e+00,3.366382896575960348e+00,7.270907421876071641e-01,1.918175073937316899e+00,4.726452765799650457e+00,5.098483746075271661e+00,4.105045357640514148e+00
1.575212944463356413e-01,4.004742479727501525e+00,3.164222438659095804e+00,1.972793200771910005e+00,5.396247693964445702e+00,4.259211173079243906e+00,1.678459230126081725e-01,-1.176423601217434639e-01
2.227551266450039869e+00,3.208756826190268807e+00,3.749336874523171659e+00,4.804890918051922810e+00,2.057392668134780944e+00,-2.548446139473758976e-01,1.104162209318587662e+00,3.181817162453961512e+00
5.524820654717705892e+00,2.271586287341608834e+00,3.268834533062693115e+00,-7.276422285263423051e-01,2.469746833303162248e+00,3.847495577495297248e+00,4.421593957141767284e+00,-3.333713210299787955e-01
3.397547617043400248e+00,2.835911794357556470e+00,6.367113136746744395e+00,2.404658934742533116e+00,-1.585268943187265966e+00,5.324610949463686183e+00,4.949212351958786726e+00,1.404888321686640795e+00
7.129370388406233161e+00,-5.239674247234986648e-01,2.930029980517088184e+00,-8.046442074675294043e-01,1.649733746246789812e+00,4.515976390636175175e+00,-8.402112388510637464e-01,2.840615673353795501e+00
