8.511345982551574707e-01,2.999999999999999889e-01
1.000000000000011324e+00,8.000000000000000444e-01
1.000000000000016653e+00,9.000000000000000222e-01
1.000000000000019984e+00,1.000000000000000000e+00
9.819370601326227188e-01,4.000000000000000222e-01
1.000000000000008660e+00,6.999999999999999556e-01
1.000000000000002887e+00,5.999999999999999778e-01
9.999934168008621782e-01,5.000000000000000000e-01
4.308460950851440430e-01,1.000000000000000056e-01
6.464323401451110840e-01,2.000000000000000111e-01
