4.691644310951232910e-01,1.499999999999999944e-01
6.157876551151275635e-01,2.500000000000000000e-01
5.301408767700195312e-01,2.000000000000000111e-01
9.352380931377410889e-01,5.500000000000000444e-01
9.962410335429012775e-01,6.999999999999999556e-01
9.696039278060197830e-01,5.999999999999999778e-01
9.868386518210172653e-01,6.500000000000000222e-01
9.997559223847929388e-01,7.500000000000000000e-01
6.912250220775604248e-01,2.999999999999999889e-01
9.320320636034011841e-01,5.000000000000000000e-01
9.054724872112274170e-01,4.500000000000000111e-01
8.141335844993591309e-01,4.000000000000000222e-01
7.483444511890411377e-01,3.499999999999999778e-01
9.999709180119680241e-01,8.499999999999999778e-01
9.999907844430708792e-01,1.000000000000000000e+00
9.999600146438751835e-01,9.000000000000000222e-01
9.999531933317484800e-01,8.000000000000000444e-01
9.999869384000703576e-01,9.499999999999999556e-01
3.678010702133178711e-01,5.000000000000000278e-02
4.173976182937622070e-01,1.000000000000000056e-01
