7.268955707550048828e-01,2.500000000000000000e-01
6.801890730857849121e-01,2.000000000000000111e-01
7.811648547649383545e-01,2.999999999999999889e-01
3.999543190002441406e-01,5.000000000000000278e-02
9.947471371851861477e-01,8.499999999999999778e-01
6.275203227996826172e-01,1.000000000000000056e-01
9.956608368083834648e-01,9.000000000000000222e-01
9.980819125194102526e-01,9.499999999999999556e-01
9.988504735520109534e-01,1.000000000000000000e+00
8.760697618126869202e-01,4.500000000000000111e-01
9.467946551740169525e-01,5.999999999999999778e-01
9.563487134873867035e-01,6.500000000000000222e-01
9.709840565919876099e-01,6.999999999999999556e-01
9.280529394745826721e-01,5.500000000000000444e-01
8.439089357852935791e-01,4.000000000000000222e-01
9.805262517184019089e-01,7.500000000000000000e-01
8.144093155860900879e-01,3.499999999999999778e-01
9.053152427077293396e-01,5.000000000000000000e-01
6.470531225204467773e-01,1.499999999999999944e-01
9.895942173898220062e-01,8.000000000000000444e-01
