4.303611516952514648e-01,1.000000000000000056e-01
5.349434316158294678e-01,2.000000000000000111e-01
8.211740255355834961e-01,5.999999999999999778e-01
9.999759577531222021e-01,2.399999999999999911e+00
8.703492283821105957e-01,6.999999999999999556e-01
1.000000000000004441e+00,2.799999999999999822e+00
9.999212982656899840e-01,2.000000000000000000e+00
9.999987565349783836e-01,2.500000000000000000e+00
9.971999903209507465e-01,1.500000000000000000e+00
7.067439556121826172e-01,4.000000000000000222e-01
9.357329756021499634e-01,9.000000000000000222e-01
7.587264925241470337e-01,5.000000000000000000e-01
1.000000000000008438e+00,2.899999999999999911e+00
6.286562681198120117e-01,2.999999999999999889e-01
9.789185225963592529e-01,1.100000000000000089e+00
9.057522490620613098e-01,8.000000000000000444e-01
9.849739773198962212e-01,1.199999999999999956e+00
9.551307260990142822e-01,1.000000000000000000e+00
9.898889334872364998e-01,1.300000000000000044e+00
9.999294755616574548e-01,1.899999999999999911e+00
9.989964215783402324e-01,1.600000000000000089e+00
9.999883981072343886e-01,2.200000000000000178e+00
9.957125829532742500e-01,1.399999999999999911e+00
9.999998886993779479e-01,2.700000000000000178e+00
9.999999999847493104e-01,3.000000000000000000e+00
9.999924361386547389e-01,2.100000000000000089e+00
9.995484540995676070e-01,1.699999999999999956e+00
9.999985184562092400e-01,2.299999999999999822e+00
9.999963935692903760e-01,2.600000000000000089e+00
9.993453169008716941e-01,1.800000000000000044e+00
