X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
3.137517393369495533e+00,4.568436767243293950e+00,2.979480876107427623e+00,4.441444161319662243e+00,-1.312870237317046718e-01,2.977634667538278990e+00,-9.656049655740843729e-01,5.614989411057896618e+00
3.153015808688619526e+00,7.352889780869422687e-01,1.687326651669521782e-01,1.415938790943689796e+00,3.981697808394744964e+00,6.321818010760676287e+00,1.129743422284422705e+00,-1.881854601661424320e-01
3.292899827132224289e+00,5.064429578623238726e+00,8.190439454979508982e-01,3.004109227631797996e+00,5.552728931916371735e+00,6.303751467333882808e+00,-4.697671110687921120e-02,5.943357951720334986e-01
3.771494174342296724e+00,3.142903920344673363e+00,4.060637881768631274e+00,3.141802125388184042e+00,3.141503371875307593e+00,3.140288667267268963e+00,3.141840407647721989e+00,3.522402597910065936e+00
3.003638700140679241e+00,5.866765659773133912e+00,2.970151683100625384e+00,-2.994302306549418129e-03,5.128123016642687215e-01,1.545483911205913108e+00,5.692811048047355937e-01,4.106744319137829002e+00
6.276348781845428881e+00,1.607275041232687940e+00,1.057206219202112552e+00,1.569244124876435054e+00,3.107613809244183845e+00,9.809842112209045117e-01,6.488691743986263916e+00,3.090094102325414926e+00
6.270248893643104893e+00,2.857228321188659770e+00,3.766783417682090906e+00,3.105322868881782661e+00,3.132862623338240837e+00,3.142400833914683833e+00,3.141574632007259282e+00,4.330953351231171311e+00
1.734221893993443508e+00,3.137778589831896614e+00,4.261131154764782103e+00,3.134727564417433499e+00,3.141328389850907676e+00,7.189780286204468851e+00,3.159625501301145611e+00,-2.974087748861916312e-03
6.282624776483327622e+00,3.682492468398995467e+00,4.661825055735214107e+00,3.139774989938725280e+00,3.088462833190760204e+00,2.741720409916840406e+00,3.223883639667271428e+00,1.868209017410981998e+00
3.138416785963605182e+00,3.159766199216406779e+00,3.148171659719813498e+00,-6.783904406277132051e-03,6.504054416332431643e+00,3.871345677854175715e+00,6.282241077959991316e+00,6.231364370929099117e+00
