X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
9.708991925532784527e-06,2.817058381274722301e+00,6.301651093522258940e+00,2.006931617914428756e+00,3.141592666143831369e+00,3.141592549845421800e+00,3.141596018200408569e+00,7.550544072071203594e-01
3.141592717611832342e+00,3.141592620674624303e+00,3.141591987591734192e+00,4.957370755307534793e+00,3.141592614566603991e+00,3.141592440911987527e+00,1.466572279982849336e+00,4.258843322635861739e+00
6.283185316344470195e+00,4.577038294391504003e+00,6.382191477947380065e+00,-1.717798248704646590e-06,5.063125063883149757e+00,3.140519592609971600e+00,3.141548652177887924e+00,6.283199648090510792e+00
3.039766470374054119e+00,2.260689220900072627e+00,2.541207834271512311e+00,5.123770794031651254e-01,9.359347244899265416e-06,3.140114809550782038e+00,3.141648683741092185e+00,3.142020455497378517e+00
5.036871408211240258e-04,1.693546797990331809e+00,3.141585035563132511e+00,7.471559250753458947e-01,-7.306949355073991072e-05,-2.408876404061460058e-02,3.141622537822109873e+00,3.651690357083111405e+00
9.850723971392514014e-07,6.289589503672638138e+00,7.632794359916098004e-02,3.141851745849992383e+00,1.166997015135136317e+00,3.155105813976473161e+00,3.301847776900669551e+00,3.141599997967469804e+00
3.141842001241877291e+00,3.141608455657535437e+00,-3.141565122665701093e+00,2.908284365280023653e+00,-1.118157567866974118e-10,3.141592652694935150e+00,3.141592652674243258e+00,4.610297758330909268e+00
3.141581296597220962e+00,3.141571473952132543e+00,3.141636274873870427e+00,5.114675407324932088e+00,-7.855986827188200516e-01,9.029170645861230591e-04,1.714156196577958912e-06,6.717318919551515499e+00
2.165165218089133869e+00,3.191489719010915493e+00,-2.374110185021201927e-05,7.725050471440182389e-08,6.283185274197426118e+00,9.407892169501671599e-07,3.141592221499707183e+00,6.283185340919801298e+00
1.914469264947995912e-04,6.283180370833268746e+00,8.858272471934188985e+00,3.141592627828521778e+00,3.138236254418287352e+00,7.629258540329429961e-01,3.141596958062948364e+00,3.141592588592868385e+00
3.137642703381493092e+00,3.097529343665444301e+00,3.261696574245138702e+00,4.643187954689284247e+00,2.052584924519466725e+00,3.144949203189863596e+00,-9.430439396389540541e-01,3.138762511085732232e+00
3.145379757293930822e+00,3.034996558473100681e+00,3.141636491761659933e+00,7.166287439887457644e+00,3.141546158745229800e+00,3.141684390253738801e+00,6.283130984016749743e+00,7.836704797052352234e+00
6.283185318046625056e+00,1.944835851573543994e+00,3.141581731984940173e+00,5.358700363288776636e+00,6.283187698171355251e+00,3.141598420486755749e+00,3.141592647072597888e+00,6.283184833418283155e+00
1.838001716590680346e+00,3.141533902542670287e+00,1.394946862698878576e+00,2.387055922961451859e+00,3.141592703473333081e+00,3.141592748688292414e+00,6.243996643661724022e+00,9.426156819576274160e+00
3.141593174016022783e+00,9.025421669929646340e-01,2.772036620513463386e-03,6.283185331649226768e+00,6.283185311296645814e+00,2.538880467017118558e+00,3.141743893395926523e+00,6.283185303569299940e+00
6.283185688041029060e+00,3.141592803630462782e+00,2.862703439791604243e+00,2.475088844866399018e+00,3.141592629168181272e+00,6.444075196064045705e-03,2.034126936830796151e+00,3.141593609993500902e+00
-2.306412615788029242e-06,2.098313988954810139e+00,6.283182372149228812e+00,3.141592668078775130e+00,4.192642882063987386e+00,2.004869061484554967e-04,3.388434318956132341e+00,2.118207439364424793e+00
-1.654805630409929122e-06,-9.955563922653758892e-06,3.141658617404121667e+00,3.141591959136402767e+00,-1.461495819396769216e-07,7.915444388340775461e+00,3.141589304459932563e+00,1.369785631486824640e+00
6.993558047693474222e+00,3.141588576883620032e+00,1.423202966670218839e+00,6.312574140381588705e+00,6.283725678081127697e+00,3.142106969646171866e+00,-9.873659241466434646e-05,3.141592761568437808e+00
1.689421446817784389e+00,3.141592736958731091e+00,3.141815868689550317e+00,5.021890176012795791e-07,4.000358819117244558e+00,-3.593891972629386089e-01,3.141594751469853453e+00,5.229494375943920303e+00
-8.657338740184827852e-01,-7.292422962396405417e-01,3.140939198073745331e+00,3.144391569061117053e+00,6.283509409784303834e+00,6.283185359392508218e+00,4.081179035783390141e+00,6.283185369930431641e+00
3.141592664901127652e+00,5.169018517045285144e+00,2.973792284525711982e-01,3.141593286256683548e+00,3.141592622506101495e+00,3.141592641697059207e+00,4.258499774510582370e+00,3.141895703167120413e+00
3.136107303436346250e+00,3.141592674982569999e+00,6.283185330529154733e+00,7.342304635266056145e+00,5.215373298254335488e+00,1.561780275117311545e+00,6.283185217315993221e+00,3.142534049752944814e+00
3.141592614873744971e+00,3.141591106727140037e+00,-2.691266351689618891e-02,-1.950537578662997484e+00,1.908843755278855979e-08,3.845159634442024969e-04,5.101717382131192302e+00,6.282608814044579049e+00
3.141593692110325353e+00,-1.280554382980312287e-06,-1.167740046989980129e+00,3.141592992656355499e+00,1.419724080705662139e+00,3.141955185296254616e+00,6.283185715636818713e+00,3.026426961643658764e+00
6.283185308454270590e+00,3.132918337152987842e+00,3.141592722638260504e+00,3.141932448433854663e+00,3.801066267323061965e+00,3.132175972587882828e+00,3.140440063702911289e+00,3.141737844008878344e+00
3.137705209556481467e+00,1.644516896996492283e+00,3.244189670343600174e+00,2.689767607736596844e+00,4.979307748186852400e+00,6.205890212529640237e+00,6.282770212148298228e+00,4.465795213503397143e+00
6.283133041921979967e+00,6.283181642430730740e+00,9.411468070468254066e-01,3.141541853899953995e+00,3.141588663022895744e+00,4.248190148080002615e+00,3.141596680155872345e+00,6.283185312779959730e+00
1.865146120148452935e+00,1.712804852568051261e+00,3.141594305574357815e+00,-1.783491056899605908e-04,3.141587251679073489e+00,-3.659051737660865629e-04,2.137334614616510919e-02,6.283185118832241400e+00
3.141592725267619901e+00,5.227664439646932060e+00,6.283185515288134404e+00,3.141592822310692590e+00,3.139598687027592039e+00,6.284744103885357980e+00,-8.840861948990385817e-07,3.141578425206430936e+00
