6.382118923247992825e+03,2.510342293496078128e+03,-9.390969180760444942e+03,6.906576514909817206e+02
-2.050597279076657651e+04,7.603811085168074442e+02,7.468544316312085357e+03,1.353240844019302131e+04
-1.003239988479632302e+04,3.255178897829519701e+04,-2.716505327095355460e+04,3.132911876315893460e+04
-1.537458365002890423e+04,2.442264568892732768e+03,2.226415288073643460e+05,5.443229410209145499e+03
3.937257748915236443e+05,1.778590036723074718e+03,-1.596427019564742222e+05,1.732704222436318742e+04
-2.504925711572956061e+04,6.112710973208911128e+03,4.689603594321412384e+05,4.606797980786105654e+03
-4.353617815017789835e+05,6.715673618498432916e+03,2.259608104824151669e+05,2.979353530698418399e+04
-4.524411631388666865e+04,-1.082450202614572663e+04,-7.173223422719725640e+05,-2.626993415616679704e+04
1.305796391436611768e+06,-2.019829268427282159e+03,1.527561630437369691e+06,-2.923359451044595971e+03
3.238724301078469143e+05,-1.015176189497731320e+04,2.815575360304231290e+05,1.561356601141024294e+04
2.117748067643463728e+05,-4.824709269039756691e+03,1.536012861510296061e+05,8.071463693098624390e+03
1.429745668033787049e+06,-5.278492504444679980e+03,2.983117856938113924e+06,-2.122466810141975657e+03
3.200587107339509297e+06,3.567861463398078740e+03,8.584324258045148104e+06,-6.467783104370727187e+01
1.458377964103295235e+06,-5.780639913138883230e+02,-3.730232407515740953e+06,2.395635014307018992e+03
7.426965036037350073e+06,-1.299372189987833508e+03,-1.899522390811550664e+06,8.245329275656176833e+03
-8.650429745349837467e+06,2.676374634176781456e+03,-7.313479964822933078e+06,-1.702119802525559862e+04
