1.716247811923274913e+00,2.007918697643645611e+00,6.283185307179603107e+00,4.711314435435224546e+00,4.479927863902639196e+00,4.699181805413616964e+00,1.559964204225793738e+00,4.757266039026560200e+00
1.462909196809137891e+00,5.225826373240527900e+00,6.283185307178039025e+00,-1.568175532625202040e+00,5.175884823306751592e+00,4.689182269762715016e+00,2.053294688063261209e+00,4.597393729661326311e+00
4.485910692617213869e+00,3.054508633230300862e+00,6.283185258510711080e+00,7.853278935259879745e+00,4.481966734403243002e+00,1.489598613535330296e+00,6.986018587533787461e+00,1.448364273364837640e+00
3.912112506759172215e-01,4.958109918294391960e+00,-1.300522963694512146e+00,4.709872064481207765e+00,4.760813576553807103e+00,8.029181740995726457e+00,2.259247521291491978e+00,1.659689591663143116e+00
1.029781986373717118e+01,8.780518083412967911e+00,4.638512216844656422e+00,-1.566030302827791987e+00,-1.564636468647431888e+00,-1.308804274560143366e+00,5.197116266060654688e+00,4.676858976200395368e+00
3.243379462464019980e+00,3.496585340074012116e+00,1.550485174742964878e+00,1.573377558463475490e+00,1.643528696256820298e+00,4.507416354711665463e+00,-1.964903201192155668e+00,4.998809749710518169e+00
2.974160206957792152e+00,3.773989729195366127e+00,-1.572644821025285911e+00,1.571747960456545412e+00,1.399137137594180347e+00,1.602027217483168453e+00,5.028413358632957575e+00,1.964399532888222444e+00
3.846812775503313020e+00,7.015808713020951437e+00,4.711224314334259589e+00,4.707835811996928577e+00,4.486290722658315744e+00,7.706376759379477193e+00,-4.475041522417528839e+00,7.583704875683944024e+00
7.842519072618379994e+00,-1.572251693200588329e+00,7.851292455285387106e+00,7.846437603428964458e+00,4.972643614529508760e+00,-1.747198966302291989e+00,-1.462010313871153100e+00,1.743503621296199180e+00
1.002633400409151498e+01,2.975482893705157394e+00,-1.571323134989905057e+00,-1.579882870651673210e+00,-1.738517115224728737e+00,4.871327402209850277e+00,1.528126331825399031e+00,1.424912448537498211e+00
1.492910732582334532e+00,-2.428701648149528047e+00,7.865789236980707422e+00,4.718285025601765881e+00,1.589613464978484769e+00,1.876040533961601975e+00,1.710446422105630138e+00,-1.720386227750391628e+00
-4.758648303872818341e-01,-8.632855872922090557e-01,1.506412505074357533e+00,4.710740530522712355e+00,4.966836097778755565e+00,1.186333099052205409e+00,7.765351015023854941e+00,7.854430567824624454e+00
3.324779173618018557e+00,5.160933633844587476e+00,1.835594922437132848e+00,4.723671267896332182e+00,-1.857802209792210002e+00,1.839883320717130344e+00,4.745221560128553229e+00,-1.570448606016854320e+00
-1.185574661944706953e+00,4.503105897051766782e+00,3.141592605061183097e+00,1.593459414392307316e+00,1.325021086988063201e+00,4.962823248796883746e+00,4.656385042592836143e+00,1.287625910715071154e+00
-4.611194264505936502e+00,2.295098940231051765e-01,3.141592653582329309e+00,4.727881462877231655e+00,1.758307526257476994e+00,4.168213566240446255e+00,7.745542217993443224e+00,2.271601388654578724e+00
1.682292525923689608e+00,3.749138388406962896e+00,3.141592653588739292e+00,1.574611657332951165e+00,4.769949819057035079e+00,5.233470894424494091e+00,1.650713763489602304e+00,4.943384872468890912e+00
