3.999999761581420898e-01
4.001919627189636230e-01
4.022950530052185059e-01
4.055231213569641113e-01
4.108127355575561523e-01
4.180784821510314941e-01
4.271292686462402344e-01
4.378499984741210938e-01
4.502549171447753906e-01
4.640632867813110352e-01
4.789589047431945801e-01
4.946300387382507324e-01
5.105091929435729980e-01
5.263128280639648438e-01
5.416289269924163818e-01
5.559203028678894043e-01
5.685450434684753418e-01
5.796972215175628662e-01
5.889825224876403809e-01
5.971836149692535400e-01
6.329057216644287109e-01
6.534042954444885254e-01
6.927669644355773926e-01
7.056745588779449463e-01
7.778987586498260498e-01
8.403839468955993652e-01
9.701677616685628891e-01
9.908034317195415497e-01
9.983327436493709683e-01
9.982503191567957401e-01
