1.000000000000000000e+00
1.000000000000000000e+00
3.962301611900329590e-01
3.945803642272949219e-01
3.978822827339172363e-01
6.019403338432312012e-01
6.127527356147766113e-01
6.136192083358764648e-01
6.159255504608154297e-01
6.195374429225921631e-01
6.194285750389099121e-01
6.227502226829528809e-01
6.252242326736450195e-01
6.275621950626373291e-01
6.302101314067840576e-01
6.337155401706695557e-01
6.374122500419616699e-01
6.391652524471282959e-01
6.422310471534729004e-01
6.457380652427673340e-01
9.993757785996422172e-01
9.993892678176052868e-01
9.994835159741342068e-01
9.999393426041933708e-01
9.999987800670169236e-01
9.990523179294541478e-01
9.998900992868584581e-01
9.999999826696281957e-01
9.995850500708911568e-01
1.000000000000000000e+00
