7.431392900026483339e+00,4.586818923471781773e+00,3.804879037455577429e+00,6.283185307117191698e+00,4.644888676209248501e+00,-1.395261580700506432e+00,1.070847674333911925e+00,4.422043983817768087e+00,3.852606595540681411e+00,1.691811763341263264e+00,3.141592653591805284e+00,6.283185307159032895e+00
6.295209579264702704e+00,6.081161905974315829e+00,3.870561455836845077e+00,4.582884992096611931e+00,7.805112799294764360e-13,6.283185307179507184e+00,3.141592882526600850e+00,3.141704220380771684e+00,3.141592653504867716e+00,1.185575990670052926e+00,-1.787119917128989562e-10,2.173398871171824620e+00
-1.878499815782600502e+00,3.141594213138029890e+00,3.141551503265250567e+00,6.283185295387264446e+00,6.283185307184314006e+00,1.745121775579487068e-11,3.141592653592807594e+00,3.141592653591754214e+00,-1.464748208807864716e+00,2.176823714422749578e+00,-5.279598484555797079e-11,2.566472951445250672e+00
3.927881525509592020e+00,6.289929221389717849e-03,1.061599787457897293e+01,4.097114956453042467e+00,4.983080477597867208e+00,9.593093882842725073e-02,2.894191147916672868e+00,3.140604240307981243e+00,6.283185448193517431e+00,1.473509558465394109e+00,4.451614186892145497e+00,2.024267695969712122e+00
6.282337310896648042e+00,-2.714135618042289089e+00,1.579715775984275039e+00,4.820859878450919567e+00,4.235344764460506894e+00,-2.095105512328247155e+00,7.787661706007559026e+00,1.407749428563984218e+00,3.141592651167626205e+00,1.834241561529818432e+00,4.799499148536071402e+00,4.700400182779977065e+00
1.981750784188481834e-09,-2.772388849200231320e+00,1.629295534423873537e+00,1.531322020598064437e+00,-1.057063290127141286e+00,1.341132076215675095e+00,5.161960607413810465e+00,4.753966414356749937e+00,1.968117357890531549e+00,2.855583075320131848e-10,7.773061992007330723e+00,-4.727639284592518365e+00
7.596524885777331093e+00,-2.588002115961166278e-07,2.059871675099320676e-01,3.141669431365412990e+00,6.318844277019553424e+00,1.472274090025404991e+00,5.159448799530561125e+00,2.872019998210798342e+00,1.570835410256668396e+00,6.283185307178630552e+00,9.856966270427457433e-01,3.141592690931442888e+00
2.655250819425539532e+00,1.155227022909494305e+00,3.730412301158150257e-01,3.900462855292451181e+00,1.825274948666641528e+00,7.532245542389863324e+00,5.299889212783729597e+00,8.037493298771613226e+00,-3.141592651568718253e+00,6.283185307162133526e+00,1.073015743616118067e+00,8.526963145876383265e+00
1.149850457924562197e-01,3.141558800270071838e+00,1.215194660643197144e+00,4.770384987738910176e+00,-1.496714388339407398e+00,3.141021598974772289e+00,1.615967599519054554e+00,1.241491406864987601e+00,3.146546892492700032e+00,1.079147885656053019e+00,4.534674908145184702e+00,5.181298845526201013e+00
9.568638791422192647e-01,4.327181872594085377e+00,8.121699868930411625e+00,1.580595603496895540e+00,6.283185321728892880e+00,3.844118897558051806e+00,1.585279136281062318e+00,8.251038187791769118e+00,1.407548543568910751e-04,3.141656299449059109e+00,4.738857636674014273e+00,4.422873911032971783e+00
-2.039301221199994880e-09,6.283185307189133262e+00,7.446241178753160384e+00,9.638720955072571650e-01,2.010355171755345616e+00,1.883194529353978242e+00,1.691608144144121528e+00,4.607666529100432062e-01,8.017906753567984879e+00,4.206050440314809791e+00,7.914287765222650428e+00,4.977924196390245193e+00
-3.875377707034333708e-12,1.257688659304567872e-11,7.406619530792436734e+00,5.921608084311339226e+00,6.015024349543130876e-05,5.130737647221711661e+00,6.263855464541368434e+00,3.601733173646282982e+00,1.576011326080236419e+00,3.182469719077917869e+00,-1.722371607135778082e-01,2.070370527251907955e+00
