3.788939052420052178e+01,4.434348863650509898e-02,4.627748089117441310e+01,-1.427214502041339594e-01
1.309031003073010346e+01,-2.974254631542268545e-01,1.579778279376503392e+01,-6.675246216756336448e-02
4.400657661600187787e+00,-8.413387003660897923e-02,4.875497898907901195e+00,-1.032732037477920084e+00
-3.263124784151513413e+00,-6.810907330864043319e-01,-3.180205753684011150e+00,1.733233388432042332e+00
-1.720137174318619122e+00,2.484330178383180043e-01,-1.490144074976405442e+00,-1.827053411965796625e+00
7.327687546797875817e-02,2.010951593110521962e+00,-9.889269530932223717e-02,1.745996925864907512e+00
5.096397165348077740e-01,-1.576162854230902299e+00,-1.097514736965481630e+00,-1.771828794215899006e+00
-1.642652008130738306e+00,-1.051254971622946011e+00,1.297123559265080661e-01,1.552483764644539077e+00
2.473513990338136459e+00,1.476055172622903644e+00,1.186834477318783110e+00,6.269134155689886079e-01
-8.869030390728019908e-01,8.154770348061572971e-01,-1.501851302228923268e+00,-1.043607928349386649e+00
-1.484741499795048991e+00,-2.045637944798859742e+00,1.575428008064651886e+00,-1.015064019099473525e+00
1.376274012676232505e+00,-1.176599318206298150e+00,-2.439642357434587128e-01,-2.156180061127205061e+00
-1.084185719908975776e-01,-2.376273809120389213e+00,6.645695849903554553e-01,-1.658808487061345538e+00
8.098867765479964564e-01,4.257145202849993204e+00,-2.289994340588378918e+00,4.792603027681007433e+00
-1.838876692352578779e+00,1.425656456134399797e+01,3.692946359586838367e-01,1.724500134586729416e+01
6.550904405187263357e-01,3.626390680179573422e+01,4.980432333528750921e-01,4.465950304441746965e+01
