6.294100188123927353e+00,3.158696563554178827e+00,-3.518845451447349060e+00,6.491535938330842415e-01,-2.737444783873117959e+00,-2.663480822467396258e+00,6.344535368072979686e+00,3.081964993987973411e+00
6.635772231666326348e+00,1.230936707250406847e+01,-1.037807219298880979e+00,-4.105232698397107249e+00,9.346725980416270119e+00,-2.222826823105461536e+00,7.160465157431201710e+00,2.736074426475633814e+00
6.979333789994689674e+00,5.053985826267115122e+00,1.917896252831872150e+00,-4.679045148074950866e+00,1.397472210649361202e+01,2.557015315277811229e+00,2.854653020022891230e+00,2.691981395860294501e+00
7.289443950735551070e+00,-1.841342888332704097e+00,-3.328908143125762553e+00,4.118359579541764903e-01,1.003396058898117671e+00,2.995884233926134232e+00,2.680682775883471702e+00,4.901535234395892004e+00
3.290213408210748813e+00,-5.132558681642137799e+00,8.340242582427652707e+00,6.562387997056890576e+00,-2.815308882061034357e+00,3.435134329478477078e+00,-2.359885529765222145e+00,4.664980662548360302e-01
2.630294766232106785e+00,4.174015363316127214e+00,5.476771413478903838e+00,2.540169620824003438e+00,3.280178103040348514e+00,4.218450736953378133e+00,2.242186595474565447e+00,6.566164790111185035e+00
4.781933741774747615e-01,3.963520046611987535e+00,2.351135145149483741e+00,-2.624496464921907357e+00,2.199147096680192703e+00,6.625025237815135526e+00,8.153956866514166180e+00,7.265994906728220570e+00
-1.124346768404491881e+00,5.364104427071828773e+00,6.205266631155164525e+00,6.697400529006988457e+00,2.750555594076751653e+00,6.473612683305150384e+00,1.036317897195809223e+01,2.600993637946936055e+00
2.977878117947358128e+00,5.506304346925442239e+00,8.443431437752934698e+00,7.645128338832166470e+00,-1.143383477335203624e+00,5.495936291383092254e+00,3.675137086626597771e+00,1.856325701365768355e+00
2.176926601742611656e+00,4.517850606956301363e+00,7.858386855103718815e+00,6.636026821122467112e-01,5.399827266386407310e+00,3.113145745170615153e-01,-4.474225990184025337e-01,9.207437115215430623e+00
-2.634969504143888308e+00,6.932779498843506527e-01,2.428423095200389792e+00,-5.058686205833636818e-01,6.155468031190090450e+00,-1.335862454419030954e+00,5.002578060636860613e+00,5.759163916140022543e+00
-2.604510398093254686e+00,2.059305925603648113e+00,8.281462089095214196e+00,3.981058837343988355e+00,5.730260875023173384e+00,3.258574407436462539e-01,3.196584388864575299e+00,1.127185554035471382e+00
6.892852805550576001e+00,5.612136687034293026e+00,8.708815509213566841e+00,9.878045415076641689e+00,9.888346909614809110e-02,2.010817549325274012e+00,-8.312540121447047348e-01,-7.165731457539455285e+00
3.859011676256509205e+00,4.036718825805921895e+00,4.477404760964549979e+00,1.005483446406066683e+01,-1.315672309992147015e+00,2.449445837661162528e+00,-3.274130156134944070e+00,-2.268575402941635843e+00
6.237893458999068663e+00,-1.515896096969127083e+00,8.654101289243552042e-01,7.131126852932859528e+00,-1.687108521066940314e+00,-1.014709733861969498e+00,7.200022631104426196e+00,1.377354995147656069e+01
2.075195802437404424e+00,3.978676053696406978e+00,-2.773943813191936059e+00,3.717902633820211911e+00,-4.196774873950601670e-01,3.033556288963927816e+00,8.584966035926182570e+00,9.145480520429968507e+00
