 (4.274255722018625470e+00+0.000000000000000000e+00j)
 (4.068537808903966990e+00+0.000000000000000000e+00j)
 (4.896743802886631691e+00+0.000000000000000000e+00j)
 (4.371489260357631856e+00+0.000000000000000000e+00j)
 (4.109574654703292973e-01+0.000000000000000000e+00j)
