 (2.277725956663187556e+00+0.000000000000000000e+00j)
 (3.198276928325586077e+00+0.000000000000000000e+00j)
 (8.270290120841402581e-01+0.000000000000000000e+00j)
 (6.113258788917523390e+00+0.000000000000000000e+00j)
 (5.702252023706508410e+00+0.000000000000000000e+00j)
