 (5.280150756497072884e-01+0.000000000000000000e+00j)
 (3.160727213298738292e+00+0.000000000000000000e+00j)
 (5.053293708753397340e+00+0.000000000000000000e+00j)
 (4.552897346597210015e-01+0.000000000000000000e+00j)
 (4.311248665029120630e+00+0.000000000000000000e+00j)
