X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
1.655348706802010073e+00,6.988971146224822739e-01,3.141592652780494710e+00,3.141592431385265449e+00,5.071980516371098702e+00,3.988006825249481579e+00,6.283184027777672043e+00,3.215304470914815344e-06
-9.479740621657563038e-01,3.142677076230557809e+00,3.141498734091824563e+00,3.141563608169879007e+00,6.285294807432959097e+00,8.893755888381111863e-01,1.675339221863802130e+00,6.664875330995232439e+00
8.198087877261575618e-02,1.650692464607839360e+00,4.359704904987853347e+00,2.710696709794832238e+00,5.452119773024625360e+00,-6.797321080422639161e-01,3.141961056313936407e+00,3.141602699384452801e+00
-7.381955356767730403e-02,3.577587762521518222e+00,2.212035028009993187e+00,1.624696009619358783e+00,3.987311839289557902e+00,3.140646514236485665e+00,3.672223909503285366e+00,3.152103715590226951e+00
1.803998571564198405e+00,3.114877982058608108e+00,-1.354436063722243455e+00,5.101924328251502772e+00,3.880934041688529845e+00,3.286078659719982920e+00,1.236291014894304707e+00,9.012588438131504676e-01
3.370520096756504103e+00,3.052475435480189070e+00,1.945736180188753828e+00,1.575959613341089582e+00,3.543829724820695581e+00,5.651988361582716891e+00,7.779322038676923512e+00,1.289330111399296763e+00
3.121333067318172727e+00,3.104573319321824343e+00,6.313548778510226889e+00,4.248617361234588330e+00,4.031857019821645238e+00,3.693356761579174030e+00,5.699086810155569616e+00,3.047101633138491028e+00
3.113871258337167269e+00,2.904848360072873614e+00,2.027246687213949627e+00,1.179304224192438522e+00,-9.053303146367297494e-02,3.133021284400576700e+00,4.810264384307228802e+00,-3.690948679679994515e-01
3.138699727625065439e+00,2.347488585526705585e+00,4.506227970166579944e+00,1.261875139026259030e+00,2.119157260932743370e+00,5.906497490621677393e+00,2.896170397157447951e+00,4.938488180843744857e+00
5.913258745606563060e+00,4.730596589209946856e+00,4.711644757437615461e+00,3.833060229379412931e+00,4.108878068119352633e+00,1.877233278797985738e+00,1.985005746487811251e+00,3.092754709746598163e+00
8.162603542163787695e-01,7.088239737044130795e-01,1.055072263642521158e+00,4.574115012995659257e-01,1.128728553279940483e+00,1.319283382476146071e+00,6.269266622667633904e+00,6.072636080895075672e+00
1.021216557596035912e+00,1.124487579851409791e+00,4.297594721884125946e+00,2.353547760519437038e+00,-7.248842265833675691e-02,4.868634952975833485e+00,-1.892895991237844022e+00,3.288288238421353871e+00
2.872906835416333848e+00,3.707028388914086064e-02,4.533778880579861337e+00,1.292351107452150760e+00,2.580060587229721314e+00,7.116858606732501258e+00,-1.733145802986971296e+00,8.820179512673995692e-01
4.484235293146253021e+00,3.152228244057304618e+00,4.694123792419097718e+00,4.570090076303593207e+00,2.479335883860942058e+00,3.098165138168273991e+00,-1.794680504012748257e+00,1.772720471429945155e+00
1.787119520497453484e+00,5.377501545712583209e+00,7.691591660459096147e-01,5.107727080930127173e+00,-1.013702181677023528e+00,-9.180541922031942859e-02,6.489214831605395695e+00,5.122044173249023835e+00
