X01_q0,X01_q1,Y01_q0,Y01_q1,X12_q0,X12_q1,Y12_q0,Y12_q1
1.566338375963769014e+00,1.553934137015145600e+00,2.184389049649532843e+00,5.239465860572625200e-01,1.335579263147919082e+00,4.896423661161153795e+00,4.872124499729713953e+00,6.283185617965340697e+00
5.900120868065079627e+00,5.698904353107598492e-02,4.650280937950541649e+00,4.654884004542831022e+00,4.804505869607591073e+00,7.230435190716065996e+00,4.543277951228037459e+00,1.805185062646594618e+00
4.297780485348961399e+00,5.292567039935479833e+00,5.317385718325742694e+00,3.141592683688760435e+00,-6.244916723388402313e-02,3.353234210444114183e+00,3.124112332783862911e+00,1.410555155332444466e+00
-1.819886803727854163e+00,-1.698277846274431457e+00,4.642198423757211145e+00,1.498497639601566123e+00,4.516732156463053371e+00,-1.661329284506096293e+00,1.554674828059446678e+00,1.641513709706960533e+00
5.553316396762434382e-01,3.486644391876832838e+00,1.557806853520164347e+00,4.677938509254243371e+00,5.140571284154253462e+00,2.088268400225414378e+00,4.721837755141882198e+00,4.681782216701505739e+00
6.283757444052852748e+00,-5.029214766189933350e-01,1.558576708727319904e+00,1.559418559097616397e+00,7.369434726941327618e+00,7.391285629056390860e+00,1.538420603529002673e+00,1.580576694218268408e+00
6.283509442057314764e+00,3.977977949520204337e+00,4.716612652992097310e+00,1.567775873549603460e+00,1.010186042409024099e+00,1.949924263773588295e+00,4.717149123371977559e+00,7.827206624504639443e+00
4.615301166310278522e-03,2.617288761870458114e+00,4.701548118201060333e+00,1.569969699304202937e+00,-1.012639368833135878e+00,4.256245997313388152e+00,1.588187870450706196e+00,1.587203385534767364e+00
1.542850362467328651e+00,1.116738975283803947e+00,4.754239587020980373e+00,4.729802434521780619e+00,1.518577120811817949e+00,-1.357284574574866731e+00,1.555861854112457587e+00,4.792206727338270689e+00
1.544002812678663794e+00,-1.539010011674696532e+00,3.141592476495275843e+00,2.914860178815748887e-13,4.702573951249164885e+00,4.687386595663634914e+00,8.421862083273419231e-01,4.009997193552328199e+00
