9.599729180335998535e-01,7.500000000000000000e-01
9.827578570693731308e-01,8.499999999999999778e-01
9.725807197391986847e-01,8.000000000000000444e-01
9.991590020363219082e-01,1.000000000000000000e+00
9.906035587191581726e-01,9.000000000000000222e-01
9.960425039753317833e-01,9.499999999999999556e-01
6.370530724525451660e-01,1.000000000000000056e-01
7.889808863401412964e-01,3.499999999999999778e-01
7.015022337436676025e-01,2.000000000000000111e-01
9.280881360173225403e-01,6.500000000000000222e-01
9.090775549411773682e-01,5.999999999999999778e-01
6.707343161106109619e-01,1.499999999999999944e-01
8.161259740591049194e-01,4.000000000000000222e-01
8.656449317932128906e-01,5.000000000000000000e-01
7.315885722637176514e-01,2.500000000000000000e-01
7.607049345970153809e-01,2.999999999999999889e-01
8.881514817476272583e-01,5.500000000000000444e-01
5.053081512451171875e-01,5.000000000000000278e-02
8.416256606578826904e-01,4.500000000000000111e-01
9.451294913887977600e-01,6.999999999999999556e-01
