4.038185611065120639e+00,5.754474497559196600e+00,4.034288295193158902e+00,1.352470365158153554e+00
5.402425707919498166e+00,5.191104657659302291e+00,-1.324796057707547048e+00,1.074362947079130270e+00
7.366121280611715783e+00,7.805281409446069851e+00,-3.960011692479739609e-01,-2.177185100022976716e+00
5.130005271600653671e+00,4.036093762087085146e+00,3.475037178037157393e+00,5.142140992781782494e+00
-1.168904899506059802e+00,-5.380488757211877582e-01,3.384332987785000135e+00,2.480532048516481236e+00
1.724324573035868724e+00,1.153799555165186730e+00,5.572840366908993204e+00,5.063229019094396044e+00
-1.086473877685268791e-01,1.373830468645417024e+00,4.779658358045313804e+00,5.892613862481818288e+00
2.701584770381742828e+00,4.707741244686118320e-01,5.323229509718655272e+00,4.651088612148969403e+00
2.519741570073942949e+00,4.398511982647134388e+00,2.495403471351558711e+00,2.261780184918422254e+00
4.817513556563771893e+00,3.830869027278766659e+00,-2.634414892732875879e-01,8.818323909295842089e-01
6.444203096803600594e+00,6.795927112148373084e+00,1.243504096594705510e+00,-2.845955591485095915e-01
4.325190892545847987e+00,4.288146035197543782e+00,1.324896927684869219e+00,2.669771625655884328e+00
4.600531933363863679e+00,4.646059868661979841e+00,2.058861385991570980e+00,1.330234117436351449e+00
-1.088031211809905141e+00,-6.915603201565955205e-01,5.976970706151482737e+00,6.568552570265110191e+00
-2.632173835293356579e-01,-1.902588264128146855e+00,7.053557644668486226e+00,7.020621075852794490e+00
4.350351967637924311e-01,3.003195109156648890e+00,5.697974676186173149e+00,4.103055183338626399e+00
